Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192663757,97.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192678433,97.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192682588,97.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192714873,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192716340,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192716341,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192729223,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192729230,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192730203,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192733054,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192747242,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192752330,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192763532,97.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER32497,98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER32376,98.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER35456,98.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00738011,98.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00738014,98.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192577003,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192687401,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192687743,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192705262,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192738455,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192741820,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192742184,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192746953,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192752105,100.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER35616,101.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192620378,102.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192620380,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192620383,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192620388,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192623650,102.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192645364,102.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192654628,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192654629,102.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192684305,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192706440,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192720271,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192736780,102.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192687941,105.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192571446,105.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192575747,105.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192650801,105.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192741915,105.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192732714,108.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER33376,109,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192576888,110.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34476,114.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00738012,115.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192579332,116.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192579472,116.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192593217,119.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192644666,119.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER34217,119.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00728872,122.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER31876,126,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,127,Not applicable
