Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,MAYNE COACHES LTD,2000016211,"5,879.48"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,MEREDITHS COACHES LIMITED,2000016213,"5,365.63"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,MESSENGERS COACHES LTD,2000016214,"4,830.31"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,METROBUS LTD,2000016215,"1,622,104.30"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,METROLINE TRAVEL LTD,2000016216,"3,969,201.54"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,MH ELCOCK AND SON LTD,2000016217,"2,534.25"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,MIDLAND RIDER LTD,2000016218,"16,964.37"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,MIKE DE COURCEY TRAVEL LTD,2000016219,"120,262.20"
Department for Transport,Department for Transport,14/10/2010,BUS FDR Wales,Regional & Local Transport,MORRIS TRAVEL LTD,2000016220,"28,182.60"
Department for Transport,Department for Transport,14/10/2010,Rent - L&B (non-PFI),Finance & Estates ,DEPARTMENT FOR WORK & PENSIONS,2000016222,"64,744.32"
Department for Transport,Department for Transport,14/10/2010,Rent - L&B (non-PFI),Finance & Estates ,COMMUNITIES AND LOCAL GOVERNMENT,2000016223,"124,120.34"
Department for Transport,Department for Transport,14/10/2010,Grant in Aid to NDPBs,Transform Licensing Logistics and Sponsorship,DVLA,2000016224,"18,722,333.00"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,N N CRESSWELL,2000016225,"3,411.42"
Department for Transport,Department for Transport,14/10/2010,BUS FDR Wales,Regional & Local Transport,NATIONAL EXPRESS LTD,2000016226,"13,010.00"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,NATIONAL EXPRESS LTD,2000016226,"1,262,516.00"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,NEALS TRAVEL,2000016227,"1,705.58"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,NIP ON TRANSPORT SERVICE,2000016229,"26,452.07"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,NIPPY BUS LTD,2000016230,"11,522.67"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,NORSE COMMERCIAL SERVICES LTD,2000016231,"46,173.40"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,O T S MINIBUS,2000016232,821.64
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,ORIGINAL LONDON SIGHTSEEING TOUR LT,2000016233,"71,741.27"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,OURHIRE,2000016234,"2,349.93"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,OXFORD BUS CO,2000016235,"80,930.00"
Department for Transport,Department for Transport,14/10/2010,BUS FDR Wales,Regional & Local Transport,P & O LLOYD LTD,2000016237,"14,002.99"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PAUL S WINSON (COACHES) LTD,2000016238,"16,165.22"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PETERBOROUGH CITY COUNCIL,2000016239,"20,421.83"
Department for Transport,Department for Transport,14/10/2010,BUS FDR Wales,Regional & Local Transport,PHILLIPS MOTOR SERVICES,2000016240,"12,821.11"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PLUMLINE COACHES,2000016241,764.56
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PREMIER BUS & COACH HIRE,2000016242,"6,469.69"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PREMIERESHOW LTD,2000016243,"1,399.14"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PRESTON BUS LTD,2000016244,"74,515.13"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PRIMROSE MOTOR SERVICES LTD,2000016245,"25,568.74"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PROCTERS COACHES,2000016246,"56,779.55"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,PULHAM & SON (COACHES) LTD,2000016247,"20,205.37"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,R HANDLEY & SONS LTD,2000016248,"1,793.50"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,RAPID TRAVEL,2000016249,"1,353.45"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,RED KITE COMMERCIAL SERVICES,2000016250,"13,579.19"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,RED KITE TRAVEL,2000016251,"8,467.93"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,REDLINE BUSES,2000016252,"40,435.77"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,REGS COACHES LTD,2000016253,"2,656.90"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,RICHMOND'S COACHES,2000016254,"2,188.56"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,ROGERS COACHES,2000016256,502.82
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,ROSELYN COACHES,2000016257,799.39
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,ROSSENDALE TRANSPORT LIMITED,2000016258,"214,787.98"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,S M TRAVEL LTD,2000016259,"156,838.43"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SAFEGUARD COACHES LTD,2000016260,"20,291.01"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SARGEANT BROS,2000016261,"16,043.07"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SCARLET BAND BUS AND COACH LTD,2000016262,"2,153.64"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SE GRAHAM,2000016263,"1,231.36"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SOUTH EAST LONDON &,2000016264,"774,722.93"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SECOND CITY TRAVEL,2000016265,"4,365.85"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SHORELINE SUNCRUISERS,2000016266,"7,786.52"
Department for Transport,Department for Transport,14/10/2010,BUS FDR Wales,Regional & Local Transport,SILVER STAR COACH HOLIDAYS LTD,2000016267,"23,142.58"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SLEAFORDIAN COACHES,2000016268,"25,951.87"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SMITH MOTORS LEDBURY LTD,2000016269,531.64
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SOUTHDOWN PSV LTD,2000016270,"58,806.51"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SPANGAP LTD,2000016271,"11,242.01"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SPEEDWELLBUS LTD,2000016272,"28,389.37"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH IN HARTLEPOOL AND HULL,2000016273,"41,100.34"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,STAGECOACH OXFORD,2000016274,"596,719.12"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,AVT T/A STEWARTS COACHES,2000016275,"6,355.44"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SULLIVAN BUS & COACH LTD,2000016276,"37,960.04"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SUMMERCOURT TRAVEL LTD,2000016277,"27,831.30"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SW COACHES LTD,2000016278,"53,318.07"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SWANBROOK TRANSPORT,2000016279,"18,743.35"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,SWEYNE COACHES & CO,2000016280,"8,913.77"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TALLYHO COACHES,2000016281,"8,548.95"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TARGET TRAVEL,2000016283,"28,601.82"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TEES VALLEY LUXURY COACH,2000016285,"45,626.38"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,THAMES TRAVEL (WALLINGFORD) LTD,2000016286,"146,099.40"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,THAMESDOWN TRANSPORT LTD,2000016287,"192,817.00"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TM TRAVEL,2000016288,"243,860.80"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,ABELLIO WEST LONDON LTD,2000016289,"433,578.34"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TRAVELLERS CHOICE,2000016290,"24,795.16"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TURNERS TOURS,2000016291,"24,481.76"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TYNE VALLEY COACHES LTD,2000016292,"14,014.93"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,TYRER TOURS LTD,2000016293,"61,979.96"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,UNITY COACHES,2000016294,"2,512.21"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,UNIVERSITYBUS,2000016295,"163,598.53"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,UTOPIA COACHES,2000016296,516.42
Department for Transport,Department for Transport,14/10/2010,BUS FDR Wales,Regional & Local Transport,VALE OF LLANGOLLEN TRAVEL LTD,2000016297,"34,441.39"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,VILLAGER COMMUNITY BUS SERVICES LTD,2000016300,733.59
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,WALTON SWIFT LTD,2000016302,"12,271.45"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,WALTONS COACH HIRE,2000016303,"1,953.41"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,WARRINGTON BOROUGH TRANS LTD,2000016304,"234,363.17"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,WARRINGTON COACHWAYS LTD,2000016306,"11,897.74"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,WEBBERBUS LIMITED,2000016307,"54,101.51"
Department for Transport,Department for Transport,14/10/2010,Subsidies to Private Sector,Regional & Local Transport,WEST END TRAVEL,2000016308,"13,007.41"
