Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,18/01/2011,Occupational Health Scheme,Human Resources,EMPLOYEE ADVISORY RESOURCE LTD,2000023351,"1,279.82"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,EMSWORTH & DISTRICT MOTOR SERVICES,2000022855,"18,908.04"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,EMSWORTH & DISTRICT MOTOR SERVICES,2000023913,"25,349.56"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,EPSOM & EWELL BC,2000023914,"4,507.02"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,ERIC W BOWERS COACHES LTD,2000022856,"51,639.59"
Department for Transport,Department for Transport,07/01/2011,Subscriptions to Professional bodies,Road & Vehicle Safety & Standards,eSAFETYAWARE,2000022534,"8,440.57"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,ESK VALLEY COACHES LTD,2000022857,"5,849.40"
Department for Transport,Department for Transport,13/01/2011,BUS FDR Wales,Regional & Local Transport,EST BUS LTD,2000022858,"50,983.89"
Department for Transport,Department for Transport,05/01/2011,Subscriptions to Professional bodies,Road & Vehicle Safety & Standards,EURO NCAP,2000022413,"38,626.51"
Department for Transport,Department for Transport,06/01/2011,Eurocontrol Contributions,Aviation,EUROCONTROL,2000022476,"9,109,868.74"
Department for Transport,Department for Transport,05/01/2011,Eurotunnel Admin Payment,Rail Strategy & Stakeholder Relations,EUROTUNNEL,2000003360,"3,964,757.12"
Department for Transport,Department for Transport,05/01/2011,Eurotunnel Admin Payment,Rail Strategy & Stakeholder Relations,EUROTUNNEL (EURO PAYMENTS),2000003361,"4,752,765.15"
Department for Transport,Department for Transport,13/01/2011,BUS FDR Wales,Regional & Local Transport,EVANS COACHES TREGARON LTD,2000022859,"5,981.32"
Department for Transport,Department for Transport,20/01/2011,Legal Consultancy,Rail Service Delivery,EVERSHEDS LLP,2000003525,"3,202.70"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"1,250,000.00"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"850,000.00"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"392,500.00"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"397,500.00"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"422,500.00"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"877,500.00"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"462,500.00"
Department for Transport,Department for Transport,28/01/2011,Capital Grant to Priv Sector - Companies,PLEASE CHECK DIRECTORATE,EVERSHEDS LLP,2000003582,"835,000.00"
Department for Transport,Department for Transport,11/01/2011,Support Services,Aviation,EXETER & DEVON AIRPORT LIMITED,2000022693,"27,916.24"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,EXPRESS LINES LTD,2000022861,"2,421.76"
Department for Transport,Department for Transport,13/01/2011,BUS FDR Wales,Regional & Local Transport,EXPRESS MOTORS,2000022862,"115,264.93"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,F PROCTER & SON LTD,2000022863,"5,027.79"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FAIRWAY TRAVEL,2000023021,"16,384.17"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FAR EAST TRAVEL,2000022864,"11,531.79"
Department for Transport,Department for Transport,04/01/2011,Training,Accident Investigating Branches,FAST HELICOPTERS LIMITED,2000022335,439.89
Department for Transport,Department for Transport,04/01/2011,Translation Services,Transport Security,FCO SERVICES,2000022360,"1,536.90"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FELIX TAXIS,2000022866,"1,285.19"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FILERS TRAVEL LTD,2000022867,"5,669.90"
Department for Transport,Department for Transport,11/01/2011,Management Consultancy,Rail Service Delivery,FIRST CLASS PARTNERSHIPS LTD,2000003437,"1,250.00"
Department for Transport,Department for Transport,13/01/2011,BUS FDR Wales,Regional & Local Transport,FIRST CYMRU BUSES LTD,2000022868,"7,621.00"
Department for Transport,Department for Transport,25/01/2011,Capital Grant to Priv Sector - Companies,Regional & Local Transport,FIRST WEST YORKSHIRE LTD,2000023760,"368,570.40"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FLIGHTS COACH TRAVEL,2000022869,"25,168.42"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,FLIGHTS COACH TRAVEL,2000023917,"12,562.57"
Department for Transport,Department for Transport,04/01/2011,Training,Accident Investigating Branches,FLYBE LIMITED,2000022354,"1,100.00"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FORD COACHES,2000022870,"5,341.43"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,FORD COACHES,2000023918,692.02
Department for Transport,Department for Transport,17/01/2011,Services provided by OGDs,Rail Strategy & Stakeholder Relations,FOREIGN & COMMONWEALTH OFFICE,2000003492,"1,103.33"
Department for Transport,Department for Transport,17/01/2011,Services provided by OGDs,Human Resources,FOREIGN & COMMONWEALTH OFFICE,2000023289,"7,498.74"
Department for Transport,Department for Transport,05/01/2011,Curr Grant to Priv Sect-Persons & NPISH,Road & Vehicle Safety & Standards,FORUM OF MOBILITY CENTRES,2000022405,"86,875.00"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FOSSEWAY COACHES,2000022871,"58,147.50"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,FOSSEWAY COACHES,2000023919,"19,344.26"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,FOURWAYS COACHES,2000023026,"5,576.56"
Department for Transport,Department for Transport,21/01/2011,Subsidies to Private Sector,Transform Licensing Logistics and Sponsorship,FREIGHTLINER LTD,2000023582,"468,071.76"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,FRIENDS OF PHAB,2000023920,783.7
Department for Transport,Department for Transport,10/01/2011,Training,Finance & Estates ,FTC KAPLAN,2000022605,"1,898.60"
Department for Transport,Department for Transport,25/01/2011,Training,Finance & Estates ,FTC KAPLAN,2000023737,"1,476.66"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,G & J HOLMES (COACHES) LTD,2000023921,569.8
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,G ABBOTT & SONS,2000023922,"47,432.68"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,G E SCRAGG,2000022872,"10,114.94"
Department for Transport,Department for Transport,13/01/2011,BUS FDR Wales,Regional & Local Transport,G M COACHES LTD,2000022873,816.83
Department for Transport,Department for Transport,12/01/2011,Subsidies to Private Sector,Transform Licensing Logistics and Sponsorship,GB RAILFREIGHT LTD,2000022764,"224,682.00"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GELDARDS COACHES LTD,2000022874,"33,932.61"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,GEM MINI TRAVEL LIMITED,2000023923,"2,192.63"
Department for Transport,Department for Transport,14/01/2011,Subsidies to Private Sector,Maritime and Dangerous Goods,GENERAL LIGHTHOUSE AUTHORITIES,2000023173,"140,625.00"
Department for Transport,Department for Transport,13/01/2011,BUS FDR Wales,Regional & Local Transport,GHA COACHES,2000022875,"193,768.46"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GLEN VALLEY TOURS LTD,2000022876,"11,476.68"
Department for Transport,Department for Transport,14/01/2011,Agency Staff Costs,Information Management Directorate,GLOTEL INTERNATIONAL LTD,2000023165,"2,232.50"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GLOVERS COACHES LTD,2000022877,"5,029.48"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GO-COACHHIRE LTD,2000023031,"7,568.73"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GOLDEN BOY COACHES,2000022878,"6,237.00"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GOODWINS COACHES,2000022879,"32,911.97"
Department for Transport,Department for Transport,10/01/2011,Training,Accident Investigating Branches,GOODWOOD ROAD RACING CO LTD,2000022601,495.66
Department for Transport,Department for Transport,05/01/2011,Car Hire and Leasing,Standalone Units,GOVERNMENT CAR & DESPATCH AGENCY,2000022410,"2,460.00"
Department for Transport,Department for Transport,11/01/2011,Car Hire and Leasing,Standalone Units,GOVERNMENT CAR & DESPATCH AGENCY,2000022718,811.46
Department for Transport,Department for Transport,14/01/2011,Car Hire and Leasing,Standalone Units,GOVERNMENT CAR & DESPATCH AGENCY,2000023184,615
Department for Transport,Department for Transport,20/01/2011,Car Hire and Leasing,Standalone Units,GOVERNMENT CAR & DESPATCH AGENCY,2000023483,810
Department for Transport,Department for Transport,28/01/2011,Car Hire and Leasing,Standalone Units,GOVERNMENT CAR & DESPATCH AGENCY,2000024120,600
Department for Transport,Department for Transport,28/01/2011,Car Hire and Leasing,Standalone Units,GOVERNMENT CAR & DESPATCH AGENCY,2000024120,"2,070.00"
Department for Transport,Department for Transport,28/01/2011,Postage,Finance & Estates ,GOVERNMENT CAR & DESPATCH AGENCY,2000024120,760.8
Department for Transport,Department for Transport,28/01/2011,Postage,Finance & Estates ,GOVERNMENT CAR & DESPATCH AGENCY,2000024120,"2,992.80"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GRAND PRIX SERVICES,2000022880,"1,999.59"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GRANT PALMER PASSENGER SERVICES,2000022882,"40,261.86"
Department for Transport,Department for Transport,10/01/2011,Current Grants to LAs within AEF/AEG,London and Road Demand Management,GREATER LONDON AUTHORITY,2000022620,"133,860,000.00"
Department for Transport,Department for Transport,24/01/2011,Current Grants to LAs within AEF/AEG,London and Road Demand Management,GREATER LONDON AUTHORITY,2000023664,"72,082,000.00"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,GREATER MANCHESTER ACCESS TRANS,2000023926,"2,520.33"
Department for Transport,Department for Transport,28/01/2011,PTOC - PTE Cost Of Servs Charges,Rail Service Delivery,GREATER MANCHESTER PTA,2000003598,"98,861.86"
Department for Transport,Department for Transport,28/01/2011,PTOC - PTE Grant Payments,Rail Service Delivery,GREATER MANCHESTER PTA,2000003598,"6,006,142.54"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,GRIFFIN COACHES T/A RELIANCE TRAVEL,2000022881,"14,069.94"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,HADLEIGH COMMUNITY TRANSPORT,2000023927,748.5
Department for Transport,Department for Transport,24/01/2011,Transport Consultancy,Regional & Local Transport,HALCROW GROUP LTD,2000023676,"2,008.26"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,HALTON BOROUGH TRANSPORT LTD,2000022884,"140,184.15"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,HAMS TRAVEL,2000022885,"9,996.61"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,HANSONS (WORDSLEY) LTD,2000022886,"51,789.10"
Department for Transport,Department for Transport,07/01/2011,Travel Expenses UK,Accident Investigating Branches,HARRY WEEKS TRAVEL & LEISURE GROUP,2000022547,"2,554.17"
Department for Transport,Department for Transport,13/01/2011,Subsidies to Private Sector,Regional & Local Transport,HATTS COACHES,2000022887,"6,785.07"
Department for Transport,Department for Transport,27/01/2011,Subsidies to Private Sector,Regional & Local Transport,HAYLE DAY CARE CENTRE TRUST,2000023930,620.6
Department for Transport,Department for Transport,04/01/2011,Agency Staff Costs,Aviation,HAYS PERSONNEL SERVICE LTD,2000022323,947.13
