Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,05/07/2011,Training, Air Accident Investigation Branch,FAST HELICOPTERS LIMITED,2000006962,473.42
Department for Transport,Department for Transport,05/07/2011,Training, Marine Accident Investigation Branch,MARTIN MANSER,2000006990,1450
Department for Transport,Department for Transport,05/07/2011,Translation Services, Transport Security,FCO SERVICES,2000006948,1308
Department for Transport,Department for Transport,05/07/2011,Transport Consultancy, Rail,MVA CONSULTANCY LTD,2000006968,838.8
Department for Transport,Department for Transport,05/07/2011,Transport Consultancy, Rail,MVA CONSULTANCY LTD,2000006968,1268.73
Department for Transport,Department for Transport,05/07/2011,Transport Consultancy, Rail,MVA CONSULTANCY LTD,2000006968,1890.95
Department for Transport,Department for Transport,05/07/2011,Transport Consultancy,Projects,STEER DAVIES & GLEAVE LTD,2000006972,14643.55
Department for Transport,Department for Transport,05/07/2011,Web Design Services, Roads,1 SPATIAL GROUP LIMITED,2000006954,3902.51
Department for Transport,Department for Transport,05/07/2011,Your Rewards - Dental,Human Resources,NATIONAL DENTAL PLAN LIMITED,2000006924,503.7
Department for Transport,Department for Transport,05/07/2011,Your Rewards - Synergy Prepay card,Human Resources,P & MM LIMITED / P&MM TRAVEL LTD,2000006923,3468
Department for Transport,Department for Transport,06/07/2011,Agency Staff Costs, Aviation,HAYS PERSONNEL SERVICE LTD,2000007053,644.86
Department for Transport,Department for Transport,06/07/2011,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000007067,2784
Department for Transport,Department for Transport,06/07/2011,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000007067,2178.12
Department for Transport,Department for Transport,06/07/2011,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000007067,2423.52
Department for Transport,Department for Transport,06/07/2011,Agency Staff Costs,Group Finance,ALLEN LANE FINANCIAL RECRUITMENT,2000007056,3061.32
Department for Transport,Department for Transport,06/07/2011,Agency Staff Costs,Group Finance,MICHAEL PAGE INTERNATIONAL,2000007067,1423.12
Department for Transport,Department for Transport,06/07/2011,Data Supply - Transport Direct, Transport Direct and Travel information,ATKINS LTD (TRANSPORT PLAN),2000007057,8127.8
Department for Transport,Department for Transport,06/07/2011,IT Services  Running Costs, Air Accident Investigation Branch,EPIC PERFORMANCE IMPROVEMENT LTD,2000007059,1905.55
Department for Transport,Department for Transport,06/07/2011,IT Services  Running Costs, Marine Accident Investigation Branch,EPIC PERFORMANCE IMPROVEMENT LTD,2000007059,1905.55
Department for Transport,Department for Transport,06/07/2011,IT Services  Running Costs, Rail Accident Investigation Branch,EPIC PERFORMANCE IMPROVEMENT LTD,2000007059,1963.3
Department for Transport,Department for Transport,06/07/2011,Publicity,Rail Strategy & Stakeholder Relations,CENTRAL OFFICE OF INFORMATION,2000007058,61387.16
Department for Transport,Department for Transport,06/07/2011,Rates, Domestic DG's Office,RAILWAYS PENSION MANAGEMENT LT,2000007069,228183.02
Department for Transport,Department for Transport,06/07/2011,Subsidies to Private Sector,Roads,EDDIE STOBART LIMITED,2000007065,31616
Department for Transport,Department for Transport,06/07/2011,Support Services, Aviation,CORNWALL AIRPORT LTD,2000007074,29137.5
Department for Transport,Department for Transport,06/07/2011,Support Services, Aviation,NORWICH AIRPORT LTD,2000007062,14103.6
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,HIGHWAYS AGENCY (14272),2000007052,3665.65
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,LEEDS CITY COUNCIL,2000007066,29350
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,SKY HIGH PLC,2000007077,30921
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,SKY HIGH PLC,2000007077,27277
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,SKY HIGH PLC,2000007077,27815
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,SKY HIGH PLC,2000007077,29727
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,SKY HIGH PLC,2000007077,15078
Department for Transport,Department for Transport,06/07/2011,Traffic Survey & Counting Equipment, Roads,SKY HIGH PLC,2000007077,40821
Department for Transport,Department for Transport,06/07/2011,Transport Consultancy, Rail and Road Projects,MOTT MACDONALD,2000007061,893.7
Department for Transport,Department for Transport,06/07/2011,Transport Consultancy, Rail and Road Projects,OVE ARUP & PARTNERS,2000007063,17637.66
Department for Transport,Department for Transport,06/07/2011,Travel Expenses UK, Group Finance,CAPITA BUSINESS TRAVEL,2000007068,3649.43
Department for Transport,Department for Transport,06/07/2011,Travel Expenses UK, Group Finance,CAPITA BUSINESS TRAVEL,2000007068,1338.17
Department for Transport,Department for Transport,06/07/2011,Travel Expenses UK, Group Finance,CARLSON WAGONLIT TRAVEL,2000007070,4098.52
Department for Transport,Department for Transport,06/07/2011,Travel Expenses UK, Group Finance,CARLSON WAGONLIT TRAVEL,2000007070,3353.57
Department for Transport,Department for Transport,07/07/2011,Agency Staff Costs, Business Transformation,NES IT LTD,2000007136,8910
Department for Transport,Department for Transport,07/07/2011,Car Hire and Leasing, Permanent Secretary,GOVERNMENT CAR & DESPATCH AGENCY,2000007146,465.2
Department for Transport,Department for Transport,07/07/2011,IT Consultancy, Roads,NHS INFORMATION CENTRE,2000007144,14306.4
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,5457
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,5333.19
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,9837.94
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,2473.52
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,2198.59
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,852.88
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,1800.07
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,896.77
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,6937.81
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,6539.92
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,3257.28
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,1078.14
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,4538.71
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,10295.49
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,5200.26
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,2002.46
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,5083.52
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,1918.11
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,4207.34
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,661.16
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,4734.01
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,558.87
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,9136.4
Department for Transport,Department for Transport,07/07/2011,Other Advertising, Local,PENNA COMMUNICATIONS,2000007142,6883.34
Department for Transport,Department for Transport,07/07/2011,Publicity, Greener Transport & International,JERRY FOWLER,2000007143,540
Department for Transport,Department for Transport,07/07/2011,Services provided by OGDs, Group Finance,COMMUNITIES AND LOCAL GOVERNMENT,2000007145,3000000
Department for Transport,Department for Transport,07/07/2011,Support Services, Aviation,BOURNEMOUTH INTERNATIONAL AIRPORT,2000007138,29137.5
Department for Transport,Department for Transport,08/07/2011,Agency Staff Costs, Rail and Road Projects,THE NICHOLS GROUP,2000007210,22800
Department for Transport,Department for Transport,08/07/2011,Cap Grant to Priv Sect - Persons & NPISH,Greener Transport & International,CENEX,2000007230,69564.14
Department for Transport,Department for Transport,08/07/2011,Capital Grant to Priv Sector - Companies,Rail Strategy & Stakeholder Relations,EVERSHEDS LLP,2000007235,270000
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Greener Transport & International,ENERGY SAVING TRUST,2000007217,349120
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Greener Transport & International,LOW CARBON VEHICLE PARTNERSHIP,2000007231,82500
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,CORNWALL MOBILITY CENTRE LTD,2000007214,45503
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,DERBY HOSPITALS,2000007215,47556
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,DISABLED LIVING CENTRE,2000007216,44625
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,EAST ANGLIAN DRIVEABILITY,2000007218,78957
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,FORUM OF MOBILITY CENTRES,2000007227,24875
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,HERTFORDSHIRE ACTION ON DISABILITY,2000007226,34158
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,NHS ASHTON LEIGH & WIGAN PROVIDER,2000007201,61490
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,NORTHUMBERLAND TYNE & WEAR NHS TRUS,2000007219,34809
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,QUEEN ELIZABETHS FOUNDATION,2000007220,74901
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,REGIONAL DRIVING ASSESSMENT CENTRE,2000007221,96145
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,SOUTHAMPTON MOBILITY CENTRE LTD,2000007222,40857
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,WEST KENT COMMUNITY HEALTH,2000007234,42983
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Local,WILLIAM MERRITT DISABLED LIVING,2000007223,47974
Department for Transport,Department for Transport,08/07/2011,Curr Grant to Priv Sect-Persons & NPISH,Rail,ASSOC OF COMMUNITY RAIL PARTNER,2000007224,48000
Department for Transport,Department for Transport,08/07/2011,Current Grants to LAs within AEF/AEG,Local,CHESHIRE WEST ,2000007228,24992
Department for Transport,Department for Transport,08/07/2011,Data Supply - Transport Direct, Transport Direct and Travel information,ATKINS LTD (TRANSPORT PLAN),2000007203,2444.4
Department for Transport,Department for Transport,08/07/2011,Data Supply - Transport Direct, Transport Direct and Travel information,LANDMARK INFORMATION GROUP LTD,2000007208,9630
Department for Transport,Department for Transport,08/07/2011,Data Supply - Transport Direct, Transport Direct and Travel information,THALES INFORMATION SYSTEM LTD,2000007212,20341.48
Department for Transport,Department for Transport,08/07/2011,Data Supply - Transport Direct, Transport Direct and Travel information,THALES INFORMATION SYSTEM LTD,2000007212,20341.48
Department for Transport,Department for Transport,08/07/2011,Data Supply - Transport Direct, Transport Direct and Travel information,THALES INFORMATION SYSTEM LTD,2000007212,20341.48
Department for Transport,Department for Transport,08/07/2011,Subsidies to Private Sector,Local,NEWCASTLE UPON TYNE HOSPITALS,2000007233,85000
Department for Transport,Department for Transport,08/07/2011,Support Services, Aviation,BRISTOL INTERNATIONAL AIRPORT,2000007204,29137.5
Department for Transport,Department for Transport,08/07/2011,Support Services, Aviation,INFRATIL KENT AIRPORT LTD,2000007232,23293.5
Department for Transport,Department for Transport,08/07/2011,Support Services, Aviation,NEWCASTLE INTERNATIONAL AIRPORT LTD,2000007209,29137.5
Department for Transport,Department for Transport,08/07/2011,Support Services, Local,NATIONWIDE DATA COLLECTION MIDLANDS,2000007229,54801
Department for Transport,Department for Transport,08/07/2011,Traffic Survey & Counting Equipment, Roads,TDC SYSTEMS LIMITED,2000007211,8538
Department for Transport,Department for Transport,08/07/2011,Traffic Survey & Counting Equipment, Roads,TDC SYSTEMS LIMITED,2000007211,1605.6
Department for Transport,Department for Transport,08/07/2011,Transport Consultancy, Rail and Road Projects,THE NICHOLS GROUP,2000007210,17500
Department for Transport,Department for Transport,08/07/2011,Transport Consultancy,Rail Technical & Professional,ATOC LIMITED,2000007225,4009.5
Department for Transport,Department for Transport,08/07/2011,Travel Expenses UK, Marine Accident Investigation Branch,CLYDE TRAVEL,2000007206,521.84
Department for Transport,Department for Transport,11/07/2011,Agency Staff Costs, Rail and Road Projects,ELAN COMPUTING LTD,2000007304,3264.19
Department for Transport,Department for Transport,11/07/2011,Agency Staff Costs, Rail and Road Projects,ELAN COMPUTING LTD,2000007304,6053.94
Department for Transport,Department for Transport,11/07/2011,Agents Fees, Domestic DG's Office,RAILWAYS PENSION MANAGEMENT LT,2000007312,1250000
Department for Transport,Department for Transport,11/07/2011,Car Hire and Leasing, Permanent Secretary,GOVERNMENT CAR & DESPATCH AGENCY,2000007323,1080
Department for Transport,Department for Transport,11/07/2011,IT Consultancy, Local,THALES INFORMATION SYSTEM LTD,2000007308,7578.83
Department for Transport,Department for Transport,11/07/2011,Management Consultancy, Rail and Road Projects,VIRGIN RAIL PROJECTS LTD,2000007313,-6313.2
Department for Transport,Department for Transport,11/07/2011,Management Consultancy, Rail and Road Projects,VIRGIN RAIL PROJECTS LTD,2000007313,80668.66
Department for Transport,Department for Transport,11/07/2011,Management Consultancy,Business Transformation,TURNER & TOWNSEND,2000007309,15858.08
Department for Transport,Department for Transport,11/07/2011,Property Consultancy, Business Transformation,MOTT MACDONALD,2000007306,49193.34
Department for Transport,Department for Transport,11/07/2011,Property Consultancy,Business Transformation,TURNER & TOWNSEND,2000007309,8100
Department for Transport,Department for Transport,11/07/2011,Protective Clothing, Rail Accident Investigation Branch,JOHNSON INTERNATIONAL,2000007305,1380
Department for Transport,Department for Transport,11/07/2011,Rates, Rail and Road Projects,VIRGIN RAIL PROJECTS LTD,2000007317,312543.01
Department for Transport,Department for Transport,11/07/2011,Rent - L&B (non-PFI), Business Transformation,DEPARTMENT FOR WORK & PENSIONS,2000007319,65180.22
Department for Transport,Department for Transport,11/07/2011,Secondments, London and Olympics,DEPARTMENT FOR BUSINESS,2000007320,3136.07
Department for Transport,Department for Transport,11/07/2011,Small Software,Information Management Directorate,PHOENIX SOFTWARE LTD,2000007316,39928.8
