Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,529309,-1132.07,Apps and Certs Receipt - APC27835,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531321,-25728.58,Apps and Certs Receipt - APC29706,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,936.22,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,67275.14,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,1989.64,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,558.58,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,36136.84,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,134393.33,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,77485.89,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,2703.29,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,532604,11310.56,,OL1 9LH
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,532627,1247.78,Apps and Certs Receipt - APC31526,BS32 4SR
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531321,-17706.03,Apps and Certs Receipt - APC29706,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,167.49,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,15.07,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,738.65,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,34640.89,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,549.39,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,5334.79,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,NETWORK INFORMATION SERVICES LTD,532600,19415,NIS payment for RARE project - pin number 527777,B32 1AF
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,NETWORK INFORMATION SERVICES LTD,532601,13338.63,NIS payment for Triage Team,B32 1AF
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,NETWORK INFORMATION SERVICES LTD,532602,527671,NIS  payment for monthly service charge - September 2012,B32 1AF
Department For Transport,Highways Agency,04/10/2012,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,NETWORK INFORMATION SERVICES LTD,532603,62975,NIS payment for Olympics work over and above contract,B32 1AF
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,FINANCE & BUSINESS SERVICES,ENTERPRISE RENT-A-CAR UK LTD,586749,51.6,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,MAJOR PROJECTS,ENTERPRISE RENT-A-CAR UK LTD,586749,590.57,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,586749,2639.71,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,586749,47.47,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,83.98,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,450.92,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,234.58,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car fuel,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,655.98,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,FINANCE & BUSINESS SERVICES,ENTERPRISE RENT-A-CAR UK LTD,586749,2153.35,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,MAJOR PROJECTS,ENTERPRISE RENT-A-CAR UK LTD,586749,3766.52,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,586749,13712.82,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISE RENT-A-CAR UK LTD,586749,470.15,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,2004.46,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,NETWORK SERVICES DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,2323.4,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,1600.79,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,3259.93,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Hire car rental,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISE RENT-A-CAR UK LTD,586749,45.95,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,ICT Software Maintenance,FINANCE & BUSINESS SERVICES,ATOS IT SERVICES UK LIMITED,530901,12000,Optional Service Charge August & September 2012 spend,WV10 6UH
Department For Transport,Highways Agency,04/10/2012,Input VAT,FINANCE & BUSINESS SERVICES,ENTERPRISE RENT-A-CAR UK LTD,586749,0.82,CAR HIRE SEPT 2012,TW20 8RX
Department For Transport,Highways Agency,04/10/2012,Lands Costs,FINANCE & BUSINESS SERVICES,EVERSHEDS LLP,532623,2032.03,Receipt made to provide to VR in order to provide to Lands Colleagues,CF10 5BT
Department For Transport,Highways Agency,04/10/2012,Lands Costs,MAJOR PROJECTS,SMITHS GORE,532636,2152.88,Highways Agency Blue Dot July 2012,PE1 1QF
Department For Transport,Highways Agency,04/10/2012,Lands Costs,MAJOR PROJECTS,VALUATION OFFICE AGENCY,LOMD239519,1959,HAL66666642//25000083512012,SW19 4DT
Department For Transport,Highways Agency,04/10/2012,Lands Costs,NETWORK DELIVERY & DEVELOPMENT,MORGAN & COMPANY (BELPER) LTD,LOMD239470,715.2,99999232,DE56 1AR
Department For Transport,Highways Agency,04/10/2012,Non Civil Servant HA Staff,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,532609,27151.48,,ME18 5NN
Department For Transport,Highways Agency,04/10/2012,Non Civil Servant HA Staff,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,532611,20533.14,Commercial Support to QS Team July 2012 Invoice 19014,ME18 5NN
Department For Transport,Highways Agency,04/10/2012,Non Civil Servant HA Staff,MAJOR PROJECTS,FAITHFUL & GOULD,532587,6288.48,Fees for Sep 12,WR5 1TX
Department For Transport,Highways Agency,04/10/2012,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,AUTOLINK CONCESSIONAIRES (A19) LIMITED,532597,2736090.54,INVOICE 643 DATED 01 OCT 2012,TS23 1PX
Department For Transport,Highways Agency,04/10/2012,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,GENESYS TELECOMMUNICATIONS LTD,530809,-14404.6,NRTS Call Off Works - M25 DBFO Sect 1 - New CCTV M40 to M25 Link Road,GU14 7BF
Department For Transport,Highways Agency,04/10/2012,Protective clothing & uniforms,TRAFFIC MANAGEMENT DIRECTORATE,BURLINGTON UNIFORMS LTD,532591,981,September 2012 - Carriage charges (inv. 412355),EN3 7PX
Department For Transport,Highways Agency,04/10/2012,Protective clothing & uniforms,TRAFFIC MANAGEMENT DIRECTORATE,BURLINGTON UNIFORMS LTD,532635,15497.04,September 2012 - TO Uniform order (inv. 412357),EN3 7PX
Department For Transport,Highways Agency,04/10/2012,RM - Electricity costs,NETWORK DELIVERY & DEVELOPMENT,DANVM DRAINAGE COMMISSIONERS,532586,1192.28,,DN4 0BF
Department For Transport,Highways Agency,04/10/2012,RM - Electricity costs,NETWORK DELIVERY & DEVELOPMENT,SWALEC (NON CIS) CHARGES,532576,821.29,,PO9 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING,532633,616.73,M3 J2-4A MM 514449 Hub Function & Development Costs July 2012,WV1 4HY
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,532605,4928.15,,ME18 5NN
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,532606,35856.22,,ME18 5NN
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,532607,16240.25,Data File Upgrade & Review to 31st August 2012 Invoice 19043,ME18 5NN
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,532608,6404.98,,ME18 5NN
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,ENTERPRISEMOUCHEL LIMITED,532631,382.05,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,532592,15327.86,Managed Motorways Lot 1 August 2012,GU2 7AR
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,MORGAN & COMPANY (BELPER) LTD,LOMD239464,612,99999243,DE56 1AR
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,MORGAN & COMPANY (BELPER) LTD,LOMD239465,1564.8,99999249,DE56 1AR
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,532590,51509.76,M3 MM LOT 5 514449 Inv Nr:90117329 Inv Date: 03 Oct 2012 Charges for the Period to 30 Sep 2012,OL1 9LH
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,532596,33379.66,M3 MM LOT 1 Inv Nr:90117325 Inv Date:03 Oct 2012 Professional Services to Sep 2012,OL1 9LH
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,NATIONAL GRID PLC (CIS) DIVERT/CONNECT,532622,71854.44,A11 Fiveways to Thetford. NGG Invoice 1000/92705 dated 27/09/12,WV1 9NZ
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,NATIONAL GRID PLC (CIS) DIVERT/CONNECT,532624,32655.87,A11 Fiveways to Thetford. NGG Invoice no.1000/92704 dated 27/09/12,WV1 9NZ
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,,LOMD239473,802.8,99999249,
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,THE DAVIES PARTNERSHIP,LOMD239467,2420.4,99999278,CB4 0WZ
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,THOMSON BROADBENT LLP,LOMD239472,3267.6,99999243,NN17 5JG
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,VALUATION OFFICE AGENCY,LOMD239275,1448,HAL00011708/xxxxx/25000085852012,SW19 4DT
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,MAJOR PROJECTS,VALUATION OFFICE AGENCY,LOMD239501,656.25,HAL00011656/(xxxxx/18000003782012,SW19 4DT
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,532621,15105.18,PSF1080 DRAFT invoice dated 1-Oct-12 - September charges,KT18 5BW
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,532630,2307.21,Apps and Certs Receipt - APC31639,BS32 4SR
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,532630,152.84,Apps and Certs Receipt - APC31639,BS32 4SR
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,532630,20268.05,Apps and Certs Receipt - APC31639,BS32 4SR
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,532630,2146.06,Apps and Certs Receipt - APC31639,BS32 4SR
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,508917,-6107.02,Apps and Certs Receipt - APC9816,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,518014,-8899.46,Apps and Certs Receipt - APC14158,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,531321,-25273.63,Apps and Certs Receipt - APC29706,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,49.04,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,85139.18,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,5161.35,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,3403.27,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,9009.1,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,31752.92,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,3581.62,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,532631,83.75,Apps and Certs Receipt - APC31840,M2 5JB
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,LAMBERT SMITH HAMPTON,LOMD239502,1000,HAL00012075//xxxxx/00133625,CM2 0ND
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,LAMBERT SMITH HAMPTON,LOMD239503,1000,HAL00012076/xxxxx/ARINV/00133624,CM2 0ND
Department For Transport,Highways Agency,04/10/2012,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,LAMBERT SMITH HAMPTON,LOMD239504,1000,HAL00012416//xxxxx/00135859,CM2 0ND
Department For Transport,Highways Agency,04/10/2012,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ATKINS SKANSKA JV,532357,-3667.32,Apps and Certs Receipt - APC30779,BS11 9FB
Department For Transport,Highways Agency,04/10/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,532249,-640,Monthly Management Fee - September 2012,BS24 6TA
Department For Transport,Highways Agency,04/10/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,532589,516.14,xxxxx 9410 LED x2,BS24 6TA
Department For Transport,Highways Agency,04/10/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,532593,1739.96,New vehicle kits invoice 21187,BS24 6TA
Department For Transport,Highways Agency,04/10/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,532594,1739.96,New vehicle kits invoice 21188,BS24 6TA
Department For Transport,Highways Agency,04/10/2012,TOS operational Vehicle consumables,TRAFFIC MANAGEMENT DIRECTORATE,PRO-TECT SAFETY SIGNS,532595,1739.96,New vehicle kits invoice 21189,BS24 6TA
Department For Transport,Highways Agency,05/10/2012,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY OW LIMITED,532674,24855.4,,OX4 4DQ
Department For Transport,Highways Agency,05/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AECOM,532710,8254.13,Invoice 409865 HA Spatial Planning Arrangement East of England 2011-2015,AL1 3ER
Department For Transport,Highways Agency,05/10/2012,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AECOM,532711,1745.09,Invoice 409866 HA Spatial Planning Arrangement East of England 2011-2015,AL1 3ER
Department For Transport,Highways Agency,05/10/2012,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),500528,-10153.35,Apps and Certs Receipt - APC6087,DL1 1TJ
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,531136,-16240.25,Data File Upgrade & Review to 31st August 2012 Invoice 19043,ME18 5NN
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,459805,-0.01,Apps & Certs - Feb 10,BS32 4SR
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,478024,-542.45,APPS & Certs - July 2010,BS32 4SR
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,MASTERNAUT LTD,530687,-2680.65,Work completed in August 2012,PE29 6FN
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,MASTERNAUT LTD,532706,2680.65,Invoice M0013156 dd 22/08/2012 - work completed in August 2012,PE29 6FN
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,OVE ARUP & PARTNERS,532687,26146.07,"Task 555, xxxxx, September 2012",NE1 3PL
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,YORKSHIRE WATER (NON CIS),532705,1000,,BD3 7YD
Department For Transport,Highways Agency,05/10/2012,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,532720,4864.11,Last payment,CR0 2EE
Department For Transport,Highways Agency,05/10/2012,Contractor Costs,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,530632,-20105.37,Commercial Support to QS Team July 2012 Invoice 19014,ME18 5NN
Department For Transport,Highways Agency,05/10/2012,Contractor Costs,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,531461,-22626.23,,ME18 5NN
