Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,07/12/2010,Printing,Accident Investigating Branches,MWL PRINT GROUP LTD,2000020685,"4,078"
Department for Transport,Department for Transport,01/12/2010,Printing,Accident Investigating Branches,MWL PRINT GROUP LTD,2000020369,"6,090"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,N DORSET COMM ACCESSIBLE TRANSPORT,2000021815,"15,068"
Department for Transport,Department for Transport,07/12/2010,Transport Consultancy,Aviation,NATIONAL AIR TRAFFIC SERV (ENROUTE),2000020698,"3,933"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,NATIONAL CAR PARKS LIMITED,2000021182,"22,636"
Department for Transport,Department for Transport,31/12/2010,Traffic Survey & Counting Equipment,Regional & Local Transport,NATIONAL CENTRE FOR SOCIAL RESEARCH,2000022259,"32,184"
Department for Transport,Department for Transport,31/12/2010,Traffic Survey & Counting Equipment,Regional & Local Transport,NATIONAL CENTRE FOR SOCIAL RESEARCH,2000022259,"196,869"
Department for Transport,Department for Transport,15/12/2010,BUS FDR Wales,Regional & Local Transport,NATIONAL EXPRESS LTD,2000021183,"13,010"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,NATIONAL EXPRESS LTD,2000021183,"1,262,516"
Department for Transport,Department for Transport,01/12/2010,Personal Development,Legal Services Directorate,NATIONAL SCHOOL OF GOVERNMENT,2000020352,800
Department for Transport,Department for Transport,16/12/2010,Further Education Leading to Qualifications,Transform Licensing Logistics and Sponsorship,NATIONAL SCHOOL OF GOVERNMENT,2000021444,825
Department for Transport,Department for Transport,20/12/2010,Training,Accident Investigating Branches,NATIONAL SCHOOL OF GOVERNMENT,2000021597,825
Department for Transport,Department for Transport,20/12/2010,Training,Accident Investigating Branches,NATIONAL SCHOOL OF GOVERNMENT,2000021597,825
Department for Transport,Department for Transport,23/12/2010,Further Education Leading to Qualifications,Shared Services,NATIONAL SCHOOL OF GOVERNMENT,2000022012,"1,000"
Department for Transport,Department for Transport,16/12/2010,Training,Audit and Risk Assurance,NATIONAL SCHOOL OF GOVERNMENT,2000021444,"1,000"
Department for Transport,Department for Transport,30/12/2010,Personal Development,Transport Security,NATIONAL SCHOOL OF GOVERNMENT,2000022202,"1,390"
Department for Transport,Department for Transport,02/12/2010,Training,Regional & Local Transport,NATIONAL SCHOOL OF GOVERNMENT,2000020448,"1,450"
Department for Transport,Department for Transport,08/12/2010,Training,Transform Licensing Logistics and Sponsorship,NATIONAL SCHOOL OF GOVERNMENT,2000020765,"2,280"
Department for Transport,Department for Transport,22/12/2010,Personal Development,Legal Services Directorate,NATIONAL SCHOOL OF GOVERNMENT,2000021916,"3,450"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,NELSON COACHES (WICKFORD) LTD,2000021184,"38,950"
Department for Transport,Department for Transport,07/12/2010,Agency Staff Costs,Information Management Directorate,NES IT LTD,2000020668,"21,038"
Department for Transport,Department for Transport,15/12/2010,Contract Cleaning,Accident Investigating Branches,NETWORK CLEANING SERVICES LTD,2000021122,"1,790"
Department for Transport,Department for Transport,13/12/2010,Capital Grant to Priv Sector - Companies,Finance & Planning,NETWORK RAIL INFRASTUCTURE LTD,2000003140,"261,182,574"
Department for Transport,Department for Transport,15/12/2010,BUS FDR Wales,Regional & Local Transport,NEW ADVENTURE TRAVEL LTD,2000021274,"9,871"
Department for Transport,Department for Transport,15/12/2010,BUS FDR Wales,Regional & Local Transport,NEWPORT TRANSPORT LTD,2000021185,"226,759"
Department for Transport,Department for Transport,29/12/2010,BUS FDR Wales,Regional & Local Transport,NEWTOWN & DISTRICT DIAL A RIDE,2000021817,"1,799"
Department for Transport,Department for Transport,07/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,NEXUS,2000020699,"321,584"
Department for Transport,Department for Transport,09/12/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,NEXUS,2000020831,"2,108,333"
Department for Transport,Department for Transport,03/12/2010,PTOC - PTE Cost Of Servs Charges,Rail Service Delivery,NEXUS (TYNE & WEAR),2000003082,"16,859"
Department for Transport,Department for Transport,30/12/2010,PTOC - PTE Cost Of Servs Charges,Rail Service Delivery,NEXUS (TYNE & WEAR),2000003242,"16,859"
Department for Transport,Department for Transport,03/12/2010,PTOC - PTE Grant Payments,Rail Service Delivery,NEXUS (TYNE & WEAR),2000003082,"355,043"
Department for Transport,Department for Transport,30/12/2010,PTOC - PTE Grant Payments,Rail Service Delivery,NEXUS (TYNE & WEAR),2000003242,"355,043"
Department for Transport,Department for Transport,20/12/2010,Curr Grant to Priv Sect-Persons & NPISH,Road & Vehicle Safety & Standards,NHS ASHTON LEIGH & WIGAN PROVIDER,2000021598,"66,400"
Department for Transport,Department for Transport,01/12/2010,IT Consultancy,Road & Vehicle Safety & Standards,NHS INFORMATION CENTRE,2000020351,"12,530"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,NORFOLK COUNTY COUNCIL,2000020370,"5,148"
Department for Transport,Department for Transport,09/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,NORFOLK COUNTY COUNCIL,2000020823,"7,152"
Department for Transport,Department for Transport,06/12/2010,Property Maintenance,Accident Investigating Branches,NORRIS & GARDINER,2000020618,679
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,NORTH HOLDERNESS COM TRANSPORT,2000021818,"5,011"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,NORTH LINCOLNSHIRE DC,2000021819,"23,745"
Department for Transport,Department for Transport,14/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,NORTH SOMERSET COUNCIL,2000020953,"8,050"
Department for Transport,Department for Transport,08/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,NORTH YORKSHIRE CC,2000020787,"18,280"
Department for Transport,Department for Transport,08/12/2010,PTOC - Cp3 Fixed Track Access,Rail Service Delivery,NORTHERN RAIL LTD,2000003121,"-5,318,296"
Department for Transport,Department for Transport,08/12/2010,PTOC - Variable Mileage,Rail Service Delivery,NORTHERN RAIL LTD,2000003121,"-1,363,965"
Department for Transport,Department for Transport,08/12/2010,PTOC - SPRS Indexation Pay,Rail Service Delivery,NORTHERN RAIL LTD,2000003121,"1,880,613"
Department for Transport,Department for Transport,08/12/2010,PTOC - Basic Franchise Pay,Rail Service Delivery,NORTHERN RAIL LTD,2000003121,"17,418,214"
Department for Transport,Department for Transport,20/12/2010,Curr Grant to Priv Sect-Persons & NPISH,Road & Vehicle Safety & Standards,NORTHUMBERLAND TYNE & WEAR NHS,2000021466,"48,000"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,NORTHUMBRIA DAYBREAK LTD,2000021820,"6,764"
Department for Transport,Department for Transport,09/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,NOTTINGHAM CITY COUNCIL,2000020874,"70,284"
Department for Transport,Department for Transport,09/12/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,NOTTINGHAM CITY COUNCIL,2000020874,"99,716"
Department for Transport,Department for Transport,08/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,NOTTINGHAMSHIRE CC,2000020788,"7,601"
Department for Transport,Department for Transport,23/12/2010,Current Grants to LAs outside AEF/AEG,Road & Vehicle Safety & Standards,NOTTINGHAMSHIRE CC,2000022050,"49,218"
Department for Transport,Department for Transport,08/12/2010,Capital Grants to Local Authorities,Regional & Local Transport,NOTTINGHAMSHIRE CC,2000020788,"72,399"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,NW SHEFFIELD COMMUNITY TRANSPORT,2000021821,595
Department for Transport,Department for Transport,29/12/2010,BUS FDR Wales,Regional & Local Transport,O DDRWS I DDRWS,2000021897,"1,572"
Department for Transport,Department for Transport,24/12/2010,Data Supply - Transport Direct,Information Management Directorate,OAG WORLDWIDE LTD,2000022106,"2,062"
Department for Transport,Department for Transport,20/12/2010,Machinery Rental,Accident Investigating Branches,OCE UK LTD,2000021458,948
Department for Transport,Department for Transport,09/12/2010,Machinery Rental,Accident Investigating Branches,OCE UK LTD,2000020824,987
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,OFJ CONNECTIONS LTD,2000021281,"30,206"
Department for Transport,Department for Transport,23/12/2010,Current Grants to LAs outside AEF/AEG,Road & Vehicle Safety & Standards,OLDHAM MBC,2000022069,"32,064"
Department for Transport,Department for Transport,23/12/2010,Capital Grants to Local Authorities,Road & Vehicle Safety & Standards,OLDHAM MBC,2000022069,"84,926"
Department for Transport,Department for Transport,29/12/2010,Data Supply - Transport Direct,Information Management Directorate,ORDNANCE SURVEY,2000022164,"5,453"
Department for Transport,Department for Transport,24/12/2010,Data Supply - Transport Direct,Information Management Directorate,ORDNANCE SURVEY,2000022107,"5,875"
Department for Transport,Department for Transport,01/12/2010,Transport Consultancy,Regional & Local Transport,OVE ARUP & PARTNERS,2000020371,"40,224"
Department for Transport,Department for Transport,16/12/2010,Land & Buildings (excl Dwellings) Capital Cost,Accident Investigating Branches,OVERBURY PLC,2000021439,"17,713"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,OXFORD BUS CO,2000021186,"80,930"
Department for Transport,Department for Transport,22/12/2010,Capital Grant to Priv Sector - Companies,Regional & Local Transport,OXFORD BUS COMPANY,2000021965,"1,298,375"
Department for Transport,Department for Transport,16/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,OXFORDSHIRE COUNTY COUNCIL,2000021380,"4,847"
Department for Transport,Department for Transport,03/12/2010,Your Rewards - Synergy Prepay card,Human Resources,P & MM LIMITED,2000020497,"3,620"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,PARAGON TRAVEL LTD,2000021187,"13,031"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"1,193"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"3,751"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"4,103"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"5,343"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"5,467"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"6,666"
Department for Transport,Department for Transport,03/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020540,"7,174"
Department for Transport,Department for Transport,08/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020778,"7,196"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"7,469"
Department for Transport,Department for Transport,03/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020540,"13,983"
Department for Transport,Department for Transport,01/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020372,"14,059"
Department for Transport,Department for Transport,02/12/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020440,"17,896"
Department for Transport,Department for Transport,15/12/2010,BUS FDR Wales,Regional & Local Transport,PAT'S COACHES LTD,2000021188,"8,015"
Department for Transport,Department for Transport,15/12/2010,Subsidies to Private Sector,Regional & Local Transport,PC COACHES OF LINCOLN LTD,2000021189,"38,786"
Department for Transport,Department for Transport,29/12/2010,Subsidies to Private Sector,Regional & Local Transport,PCL TRAVEL,2000021883,"8,177"
Department for Transport,Department for Transport,09/12/2010,Curr Grant to Priv Sect-Persons & NPISH,Regional & Local Transport,PEAK DISTRICT,2000020885,"42,496"
