DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department For Transport|Highways Agency|08/08/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD|608088|51368.39|A417/419 Routine and Winter Maintenance Code August 2013|EH2 1DF
Department For Transport|Highways Agency|08/08/2013|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD|608089|1361052.4|A417/419 July 2013 Shadow Toll|EH2 1DF
Department For Transport|Highways Agency|08/08/2013|Other office-related equipment and consumables Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|608081|2840|Inv. 3804873653 - Sepura Battery/Radios (x40)|AL10 9TW
Department For Transport|Highways Agency|08/08/2013|Other office-related equipment and consumables Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|608082|875.16|Inv. 3804847202 - ClementClark TC-1 Headset (x6)|AL10 9TW
Department For Transport|Highways Agency|08/08/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|608104|666|#|DL1 9HN
Department For Transport|Highways Agency|08/08/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|ADVANTAGE TECHNICAL RESOURCING|608090|2029.08|Invoice 90146523 we 28/07/13|RG21 4FF
Department For Transport|Highways Agency|08/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|EXPERIS LIMITED|608060|1197.3|Basic Daily Pay period ending 28/07/2013|EC1R 3DR
Department For Transport|Highways Agency|08/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|EXPERIS LIMITED|608068|1753.86|#|EC1R 3DR
Department For Transport|Highways Agency|08/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|SPRING TECHNOLOGY STAFFING SERVICES LTD|608074|1856.4|#|B37 7YE
Department For Transport|Highways Agency|08/08/2013|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|SPRING TECHNOLOGY STAFFING SERVICES LTD|608076|1856.4|#|B37 7YE
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243551|18337.36|00009411/C/OXXXXXXX|CF10 5BT
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD240657|1411.21|HAL00012721/XXXXXXXI/91199611|CF10 5BT
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD241350|1927.59|HAL00012742/XXXXXXX91199613|CF10 5BT
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD241997|1506.34|HAL00012779/XXXXXXX & /91203158|CF10 5BT
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD242323|1404.71|HAL00012793/HXXXXXXXP/91203089|CF10 5BT
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|SMITHS GORE|LOMD242517|604.45|HAL00012797/XXXXXXXO/34002753|PE1 1QF
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|LOMD242515|1517.38|HAL00012797/HXXXXXXX91203622|CF10 5BT
Department For Transport|Highways Agency|08/08/2013|Lands Costs|MAJOR PROJECTS|FILE CENTRE DOCUMENT AND DATA STORAGE LIMITED|LOMD243572|5633.99|HAL55555541//5008577|BS4 5QW
Department For Transport|Highways Agency|08/08/2013|External seminars and conferences|COMMERCIAL & PROCUREMENT|ROWAN PARTNERSHIP|608096|2650|2130801 -XXXXXXX|NP22 3YF
Department For Transport|Highways Agency|08/08/2013|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|608067|9723.68|Woodlands, Bedford - Electricity charge for 01/07/13 to 31/07/13. Invoice number 0098.|RH10 1TX
Department For Transport|Highways Agency|08/08/2013|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|608087|4164.58|Federated House - Electricity charge for 01/07/13 to 31/07/13. Invoice number 0144.|RH10 1TX
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|608070|20950.86|M4 Heston Road Underbridge Security - Small Value Additional Works|EN6 3NP
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|608071|55498.42|M4 Boston Manor Viaduct Security Upgrade (A4 London Road) - Small Value Additional Works|EN6 3NP
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|608072|63749.93|M4 Boston Manor Viaduct Bearing Shelf and Pier Protection (LPFF) - Small Value Additional Works|EN6 3NP
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|MAJOR PROJECTS|CAPITA GROUP|608115|4242.25|Inv No WN4011134 Inv Date 24/7/13 HA Doc 425254|DL1 9HN
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|608116|352.51|Apps and Certs Receipt - APC51105|OX4 4DQ
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|SEVERN RIVER CROSSING PLC|608063|179087.04|Apps and Certs Receipt - APC50559|BS12 3BD
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|ENTERPRISEMOUCHEL LIMITED|608105|2122.04|Apps and Certs Receipt - APC49675|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|602414|-608.99|Apps and Certs Receipt - APC45244|OX4 4DQ
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|IMTECH TRAFFIC & INFRA UK LIMITED|13004215UI|-1880|IMTECH PROJECT 10862131095|RG24 8WZ
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PARSONS BRINCKERHOFF LIMITED|608084|1774.58|National Spatial Planning Arrangement - South East and London LOT 5|NE4 7YQ
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PARSONS BRINCKERHOFF LIMITED|608085|5036.9|National Spatial Planning Arrangement - South East and London LOT 5|NE4 7YQ
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|607549|-6594.65|July 2013 work|NE1 3PL
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|608058|4889.76|Fees to end of June 13|NE1 3PL
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608108|999.98|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608109|82.58|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608109|298.38|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608110|34190.48|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608110|12707.54|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608110|112174.54|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608110|4330.67|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608110|764.48|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|608059|13472.65|Fees to end of June 13|NE1 3PL
Department For Transport|Highways Agency|08/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608108|499.99|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608109|183.42|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608110|45145.77|Apps and Certs Receipt - APC49961|M2 5JB
Department For Transport|Highways Agency|08/08/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608105|418528.4|Apps and Certs Receipt - APC49675|M2 5JB
Department For Transport|Highways Agency|08/08/2013|CM - External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|ASSOCIATED BRITISH PORTS|608086|10368|Invoice RCIN000724 = Port of Ipswich, Maintenance Contract, April & July 2013|IP4 1BY
Department For Transport|Highways Agency|08/08/2013|CM - Compensation / Variation Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608105|2173.91|Apps and Certs Receipt - APC49675|M2 5JB
Department For Transport|Highways Agency|08/08/2013|CM - Compensation / Variation Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608106|1076.04|Apps and Certs Receipt - APC49675|M2 5JB
Department For Transport|Highways Agency|08/08/2013|Call costs - Public Network|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|608065|5194.29|Acc. VP76982270 // Doc. 00424731 // #5194.29|DH98 1BT
Department For Transport|Highways Agency|09/08/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608180|473828.71|Apps and Certs Receipt - APC50764|M2 5JB
Department For Transport|Highways Agency|09/08/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|605733|-1737.84|Apps and Certs Receipt - APC49213|M2 5JB
Department For Transport|Highways Agency|09/08/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|603819|-958.15|Apps and Certs Receipt - APC47383|M2 5JB
Department For Transport|Highways Agency|09/08/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|NETWORK RAIL|608122|18273.63|A14 HRV Contingency Plan Interim No. 42|SN1 1GW
Department For Transport|Highways Agency|09/08/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|608174|1535951.22|Apps and Certs Receipt - APC50916|M2 5JB
Department For Transport|Highways Agency|09/08/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BT OPENREACH (CIS) DIVERT/CONNECT|608121|7455.43|A27 Lewes Road Carriageway Overlay Scheme|S1 1BA
Department For Transport|Highways Agency|09/08/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|608117|935.46|#|OL1 9LH
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|608123|46359.35|PO 1073 M4/M5 Managed Motorways June 2013|KT18 5BW
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|608173|27069.4|M69 Additional CCTV Coverage NRTS ID 07513 - 90% Costs|GU14 7BF
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|608171|3007.79|M69 Additional CCTV Coverage - NRTS ID 07515 - 10% design costs|GU14 7BF
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|608157|2021.78|M4 MM DP Development Team Services 31st May 2013|RH1 1PQ
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|608159|2021.78|M4 MM DP Development Team Services 31st July 2013|RH1 1PQ
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|608158|2021.78|M4 MM DP Development Team Services 30th June 2013|RH1 1PQ
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|608156|577.65|M4 MM DP Development Team Services 30th April 2013|RH1 1PQ
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|608129|9867.44|M1 J6 Safety Improvement Scheme - Consultancy Services - Jan to March 2013|EN6 3NP
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS UK LTD|608160|28908.51|M1 j10-13, Jacobs invoice, B1742900/022/DRAFT, 4079643|G2 7HX
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS UK LTD|608131|25649.42|Jacobs Lot 5 July Invoice 30/07/13|G2 7HX
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|METHODS CONSULTING LTD|608175|5270.46|Invoice: 100024235XXXXXXX fees up to 31st July 2013|WC2H 8AD
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|GEORGE CORDEROY & CO|608176|8393.16|Invoice 19346|ME18 5NN
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|GEORGE CORDEROY & CO|608177|5644.67|Invoice 19345|ME18 5NN
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|SERCO LTD|608149|2944.32|Inv No 90888971 dated 9/8/13 M62 J25 to 30 MMS Serco SCQ822 against IC63 July 2013|RG27 7FR
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|SERCO LTD|608146|13541.75|Inv No 90888970 dated 9/8/13 M62 J25 to 30 MMS Serco SCT052 against IC63 July 2013|RG27 7FR
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|PARSONS BRINCKERHOFF LIMITED|608178|32425.69|Aug invoice #32,425.69 net|NE4 7YQ
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY LG LIMITED|608183|14.07|Apps and Certs Receipt - APC49699|OX4 4DQ
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|VIRGIN MEDIA LIMITED (CIS) DIVERT/CONNECT|608120|18738.56|Advance Invoice 50055851 dated 26 July 2013 A38 Markeaton|BD4 8YD
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|SEVERN TRENT WATER LTD (CIS) DIVERT/CONNECT|608118|60645.05|Advance Invoice 1000013117 dated 31 July 2013 A38 Markeaton|CV3 9FH
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOTT MACDONALD GRONTMIJ JOINT VENTURE|608125|186289.11|A63 Castle Street MMGJV for July Invoice Number MMGV/A63/009|SO50 9NW
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243597|1200|00006273/XXXXXXX|CF10 5BT
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243581|62832.64|00011342/XXXXXXX|CF10 5BT
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|VIRGIN MEDIA LIMITED (CIS) DIVERT/CONNECT|50055851|3747.71|A38 MARKEATON ROUNDABOUT DERBY DE22 3FJ|BD4 8YD
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|WESTERN POWER DISTRIBUTION (CIS) DIVERT/CONNECT|KP00100616|2255.16|DIVERSION WORKS AT A49/A4103 XXXXXXX|PL4 0YU
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243587|1749.3|HAL00001456/O & H PRO/91195826|CF10 5BT
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243593|5103.24|HAL00006808//91202689|CF10 5BT
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243599|1774.47|HAL0001023XXXXXXX91198714|CF10 5BT
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|EVERSHEDS LLP|LOMD243082|1413.2|HAL00011791//91195815|CF10 5BT
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD243596|903.8|HAL00012045/XXXXXXXR/91203625|CF10 5BT
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - Programme|MAJOR PROJECTS|SMITHS GORE|LOMD243595|11352.5|HAL55555544//26012661|PE1 1QF
Department For Transport|Highways Agency|09/08/2013|TA Cost AUC - ICT Admin|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|608161|200000|Desktop Upgrade Initiation Programme July 2013|WV10 6UH
Department For Transport|Highways Agency|09/08/2013|RM - Utilities|NETWORK DELIVERY & DEVELOPMENT|SOUTH WEST WATER (NON CIS) WATER USAGE|608188|1513.08|Sowton Depot Water Bill - 23/05/2013 to 02/08/2013|EX2 7YN
Department For Transport|Highways Agency|09/08/2013|Prepaid expenses - programme|FINANCE & BUSINESS SERVICES|THE TBF AND KL THOMPSON TRUST|608164|57028.5|RCC Nottingham, Building B20 Nottingham - Quarterly rent from 24/06/2013 to 28/09/2013. Invoice number 0000032-13.|BT51 5JZ
Department For Transport|Highways Agency|09/08/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|608137|9824|X13808|DL1 9HN
Department For Transport|Highways Agency|09/08/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|608138|1371.95|X13806|DL1 9HN
Department For Transport|Highways Agency|09/08/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|608142|619|X13802|DL1 9HN
Department For Transport|Highways Agency|09/08/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|608143|702|X13800|DL1 9HN
Department For Transport|Highways Agency|09/08/2013|Other external training costs|FINANCE & BUSINESS SERVICES|CAPITA GROUP|608148|702|X13797|DL1 9HN
Department For Transport|Highways Agency|09/08/2013|Non Civil Servant HA Staff|COMMERCIAL & PROCUREMENT|NETWORKERS INTERNATIONAL PLC|608127|807.18|XXXXXXX w/e 28/07/13 - 5 days @ #134.53 = #672.65|BR1 1HP
Department For Transport|Highways Agency|09/08/2013|Non Civil Servant HA Staff|COMMERCIAL & PROCUREMENT|NETWORKERS INTERNATIONAL PLC|608128|807.18|XXXXXXX w/e 04/08/13 - 5 days @ #134.53 = #672.65|BR1 1HP
Department For Transport|Highways Agency|09/08/2013|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|608163|1000|Desktop Upgrade Initiation Programme OGC Element July 2013|WV10 6UH
Department For Transport|Highways Agency|09/08/2013|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|INFOTERRA LTD|608167|10750|Archive Services - August 2013. INVOICE NO: IN027104|LE3 1UT
Department For Transport|Highways Agency|09/08/2013|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|608172|12028.48|NTOC, 3 Ridgeway, Quinton - Electricity charge for 01/07/13 to 31/07/13. Invoice number 0016.|RH10 1TX
Department For Transport|Highways Agency|09/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|IMTECH TRAFFIC & INFRA UK LIMITED|608185|4900|Various minor SD Changes|RG24 8WZ
Department For Transport|Highways Agency|09/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|608154|40824.75|#|GU14 7BF
Department For Transport|Highways Agency|09/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|608166|14597.37|#|GU14 7BF
Department For Transport|Highways Agency|09/08/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|WILLIS LTD|608124|1048.85|NDD National DBFO Contract Support Provision of Insurance to DBFO by Willis Ltd|BS8 1SN
Department For Transport|Highways Agency|09/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PARSONS BRINCKERHOFF LIMITED|608119|1036.51|London Gateway Shell Haven fees to July 13|NE4 7YQ
Department For Transport|Highways Agency|09/08/2013|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|608183|17119.19|Apps and Certs Receipt - APC49699|OX4 4DQ
Department For Transport|Highways Agency|09/08/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|608133|335076.41|Apps and Certs Receipt - APC51085|DL1 1TJ
Department For Transport|Highways Agency|09/08/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|608181|657906.59|Apps and Certs Receipt - APC50041|WV1 4RU
