DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|614687|1279.04|25392|BS24 6TA
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001814862|951.95|HO OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817052|36310.56|EAST OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817053|22239.86|NORTH EAST OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817054|30153.73|NORTH WEST OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817055|39709.07|SOUTH EAST OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817056|25676.48|SOUTH WEST OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817057|1074.34|TRAINING OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817058|26368.15|WEST MIDS OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817059|10568.33|EAST MIDS OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2001817060|2888.04|EAST MIDLANDS OCT 2013|SN5 6PS
Department For Transport|Highways Agency|08/11/2013|Travel - Air Domestic|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|66862|148.77|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Air Domestic|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|66862|878.41|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|66862|785.61|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|66862|2738.82|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|66862|6989.65|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|66862|2634.29|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|66862|7885.99|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|66862|596.01|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|66862|6538.64|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|66862|464.48|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|STRATEGY & PLANNING DIR|REDFERN TRAVEL LTD|66862|1013.15|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|66862|666.21|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|66862|1693.68|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|66862|105.35|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|66862|3628.65|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|MAJOR PROJECTS|REDFERN TRAVEL LTD|66862|980.68|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|66862|2450.21|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|66862|213.95|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|66862|1230.84|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|66862|974.91|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|STRATEGY & PLANNING DIR|REDFERN TRAVEL LTD|66862|170.28|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|66862|2538.68|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|66862|3624.75|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|08/11/2013|UK - Hotel/Apartment|TRAFFIC MANAGEMENT DIRECTORATE|REDFERN TRAVEL LTD|66862|3.86|WEEK 2013-40 AIR, HOTEL AND RAIL|BD1 3AZ
Department For Transport|Highways Agency|11/11/2013|Call costs - Public Network|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|614199|4351|Acc. VP76982270 // Doc. 00430179 // #14359.65|DH98 1BT
Department For Transport|Highways Agency|11/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT PLUS (M25) LTD|614769|1140.18|M25/1264 M25 Interface with HS2 - Review of Tunnelling Proposals - Consultancy Services - September 2013|EN6 3NP
Department For Transport|Highways Agency|11/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|614704|5824.85|T-0064 - KIMS Bearsted - NRTS Services Diversion - NRTS ID 06593 - Design - Job Period April 2013|GU14 7BF
Department For Transport|Highways Agency|11/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|NETWORKERS INTERNATIONAL PLC|614731|2375.52|CHARM - xxxxxx - Timesheet w/e 08/11/13 - 5 days - #1979.60|BR1 1HP
Department For Transport|Highways Agency|11/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614759|6595.92|Error Correction - ES244 - M4 J11 Electrical Remedial Work - Charges for the period to 20/07/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Consultants Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|611713|1089.22|#|NE11 0RU
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|87081.89|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|153035.11|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|33108.18|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|603036|-2596.61|New Methods for IP over existing infrastructure|GU14 7BF
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|614705|62908.43|T-0064 - KIMS Bearsted - NRTS Services Diversion - NRTS ID 06593 - Implement - Job Period April 2013|GU14 7BF
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HAMMOND (ECS) LTD|614732|1480|MER/3m37ch Confined Space working|CF44 0AE
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|KENT COUNTY COUNCIL|614743|1115|S278, S4 Cheeseman's Green, Ashford_legal and admin costs Aug 13|ME14 1XQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MOTT MACDONALD GROUP LTD|614706|500|Receipt for November 2013, 2013|CR0 2EE
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614754|21820.24|Error Correction - ES245 - M4 J11 Additional Works - Charges for the Period to 24/08/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614755|4921.56|Error Correction - ES244 - M4 J11 Electrical Remedial Work - Charges for the period to 24/08/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614757|663.8|Error Correction - ES245 - M4 J11 Additional Works - Charges for the period to 21/09/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614759|443.45|Error Correction - ES244 - M4 J11 Electrical Remedial Work - Charges for the period to 20/07/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614760|1147.78|Error Correction - ES244 - M4 J11 Electrical Remedial Work - Charges for the period to 21/09/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614761|2087.42|Error Correction - ES244 - M4 J11 Electrical Remedial Work - Charges for the period to 21/09/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|614762|562|Error Correction - ES245 - M4 J11 Additional Works - Charges for the period to 21/09/2012|AL2 2DQ
Department For Transport|Highways Agency|11/11/2013|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|VARIABLE MESSAGE SIGNS LTD|614703|1278.4|S-M100-1632 - RM10281. SNo: 261. Sign held at Blyth storage facility - 23/07/2013|NE31 2JZ
Department For Transport|Highways Agency|11/11/2013|Electricity|FINANCE & BUSINESS SERVICES|SOUTHERN ELECTRIC (NON CIS) CHARGES|614714|1335.6|Heston - Electricity - 12/03/13 to 05/04/13.|RG21 8WS
Department For Transport|Highways Agency|11/11/2013|Electricity|FINANCE & BUSINESS SERVICES|SOUTHERN ELECTRIC (NON CIS) CHARGES|614715|520.28|Area 5 Heston, J3 Parkway Roundabout - Electricity charge for 08/06/13 to 05/07/13.|RG21 8WS
Department For Transport|Highways Agency|11/11/2013|Electricity|FINANCE & BUSINESS SERVICES|SOUTHERN ELECTRIC (NON CIS) CHARGES|614717|708.79|Area 5 Heston M4 J3, Parkway roundabout, Hounslow - Electricity for 10/05/2012 - 07/06/2013. Invoice number 9314219140045.|RG21 8WS
Department For Transport|Highways Agency|11/11/2013|Electricity|FINANCE & BUSINESS SERVICES|SOUTHERN ELECTRIC (NON CIS) CHARGES|614718|946.82|Area 5 Heston M4, Church Road, Hounslow - electricity charge for 06/04/2013 to 09/05/2013. Reference number 931421914/0044.|RG21 8WS
Department For Transport|Highways Agency|11/11/2013|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|AECOM|614753|12581.3|TMT35 HATRIS/RIF Project October Invoice|AL1 9WQ
Department For Transport|Highways Agency|11/11/2013|Non Civil Servant HA Staff|FINANCE & BUSINESS SERVICES|ADECCO UK LTD|614770|513.71|Payment for xxxxxx w/e 28/10/2013 37hrs|WD6 1HY
Department For Transport|Highways Agency|11/11/2013|Professional advisers - Accommodation|FINANCE & BUSINESS SERVICES|DEFENCE BUSINESS SERVICES FINANCE|614772|15000|Specialist Disposals Fee for HA Estate 2013-14|L2 3YL
Department For Transport|Highways Agency|11/11/2013|Professional advisers - Accommodation|FINANCE & BUSINESS SERVICES|DISPOSAL SERVICES AGENCY|612227|-15000|DSA CONTRACT FOR THE HA ESTATE 2013-14|OX25 2LD
Department For Transport|Highways Agency|11/11/2013|Recruitment consultancies|MAJOR PROJECTS|NETWORKERS INTERNATIONAL PLC|614702|1018.08|Invoice number 411064783. Date 07/11/2013. Amount #1018.08, ecxluding VAT #848.40|BR1 1HP
Department For Transport|Highways Agency|11/11/2013|RM - Utilities|NETWORK DELIVERY & DEVELOPMENT|SOUTHERN ELECTRIC (NON CIS) CHARGES|614710|675.88|Invoice No's. 381240425 0012 & 751239925 0036, dated October 2013|RG21 8WS
Department For Transport|Highways Agency|11/11/2013|Stationery|FINANCE & BUSINESS SERVICES|BANNER BUSINESS SUPPLIES LTD|614128|34.26|The Cube stationary order 0003556163 dated 28/10/13|NR3 1PD
Department For Transport|Highways Agency|11/11/2013|Stationery|FINANCE & BUSINESS SERVICES|BANNER BUSINESS SUPPLIES LTD|614742|700.39|SERCC stationary order 0003433367 dated 12/7/13|NR3 1PD
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|AECOM|614707|1504.63|AECOM September invoice 28174426|AL1 9WQ
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY LG LIMITED|614733|58103.89|Aug 13 fees - BB3MMAUG13|OX4 4DQ
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING|614748|704.43|A63 Castle Street Improvement Scheme - development team cost xxxxxx October 2013|WV1 4HY
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|GALLIFORD TRY INFRASTRUCTURE LIMITED|614736|96688.78|PARTIAL RECEIPT CERTIFICATE 93 DATE 31/10/13 AMT #96,688.78 FULL AMT #552,990.25|LE10 3JH
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|GALLIFORD TRY INFRASTRUCTURE LIMITED|614737|12179.16|PARTIAL RECEIPT CERTIFICATE 93 DATE 31/10/13 AMT #12,179.16 FULL AMT #552,990.25|LE10 3JH
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|GALLIFORD TRY INFRASTRUCTURE LIMITED|614738|448563.53|PARTIAL RECEIPT CERTIFICATE 93 DATE 31/10/13 AMT #444,122.31 FULL AMT #552,990.25|LE10 3JH
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|614498|-19759.47|PO 1203.1 M5 J4a-6 Traffic Modelling September 2013|GU2 7AR
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|614746|29177.2|A63 Castle Street Improvement scheme - professional fees up to 25 October 2013|GU2 7AR
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS UK LTD|614723|3520.98|A428 Caxton Jacobs J99433B0/197/BM|G2 7HX
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS UK LTD|614765|30302.55|Invoice number B1768700/023/BM. Date 08/11/2013. Amount #31620.05, excluding VAT #26350.04|G2 7HX
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|LAING O'ROURKE CIVIL ENGINEERING LIMITED|614708|178737.13|Detailed design cert 84 #178,737.13|DA2 6SN
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|LAING O'ROURKE CIVIL ENGINEERING LIMITED|614709|4971518.21|cert 84 #4,603257.60|DA2 6SN
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOTT MACDONALD GRONTMIJ JOINT VENTURE|614745|84050.74|A63 Castle Street Improvement Scheme - GI works September 2013|SO50 9NW
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|614752|9576.71|Mouchel CDMC & RSA M3 J2A-4, Invoice: 5000018953, Charges for Period: to 31.10.2013|OL1 9LH
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|614700|16516.51|A14 Kettering URS Invoice 5708152|RG21 7PP
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|1795.1|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|390.73|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|93.94|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BT OPENREACH (CIS) DIVERT/CONNECT|614756|676.7|Payment in advance of C4 estimate.|S1 1BA
Department For Transport|Highways Agency|11/11/2013|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|614695|55614.22|#|WC2B 4TS
Department For Transport|Highways Agency|11/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|1892534.97|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|UK POWER NETWORKS (OPERATIONS) LTD (CIS) DIVERT/CONNECT|614773|11768|A259 Belle Hill, Bexhill_street lighting columns|EN6 1AG
Department For Transport|Highways Agency|11/11/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|614698|139303.13|Apps and Certs Receipt - APC56475|DL1 1TJ
Department For Transport|Highways Agency|11/11/2013|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|COSTAIN LIMITED|614758|153330.22|Apps and Certs Receipt - APC57538|SL6 4UB
Department For Transport|Highways Agency|11/11/2013|TOS operational Vehicle livery|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|614750|13404.8|October|AL10 9TW
Department For Transport|Highways Agency|12/11/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|614836|95516.63|#|RH1 1PQ
Department For Transport|Highways Agency|12/11/2013|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|614839|47571.49|#|RH1 1PQ
Department For Transport|Highways Agency|12/11/2013|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR NOTTINGHAMSHIRE|614835|10303.36|Payment for invoice no IOO19016 - October 2013|NG2 1RX
Department For Transport|Highways Agency|12/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|614811|6996.67|Area 8 Secondments - Lump Sum Charges for the period to 31.10.13 - xxxxxxx time|OL1 9LH
Department For Transport|Highways Agency|12/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|NCC SERVICES LTD|614890|1175|INV E855934 DATED 8 NOV 2013|M1 7ED
Department For Transport|Highways Agency|12/11/2013|Consultants Costs|NETWORK DELIVERY & DEVELOPMENT|SKANSKA CONSTRUCTION UK LTD|614858|3692.5|Apps and Certs Receipt - APC57608|WD3 9SW
Department For Transport|Highways Agency|12/11/2013|Consultants Costs|NETWORK SERVICES DIRECTORATE|CONSTRUCTION INDUSTRY RESEARCH & INFORMATION ASSOCIATION (CIRIA)|610732|-42270|#|EC1V 9BP
