DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|H D A COACHES|2000006419|2329.21||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|H SEMMENCE & CO LTD|2000006420|10292.67||Supplier payment 10/06/10
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HARRINGTONS|2000006421|9531.01||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HARROGATE DISTRICT COM TRANSPORT|2000006422|6789.3||
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|HENLEYS BUS SERVICES LTD|2000006423|3560.58||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HENRY HULLEY & SONS LTD|2000006424|33063.93||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HOLLAND COACHES|2000006426|1426.38||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HOWARD JAMES SNAITH - DIESEL|2000006427|44075.17||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HUNTER BROTHERS (TANTOBIE) LTD|2000006428|1556.8||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HUTCHINSONS|2000006429|22234.52||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|HUYTON TRAVEL LTD|2000006430|80497.64||
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|ISLWYN BOROUGH TRANSPORT LTD|2000006431|41368.81||
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|J R T|2000006432|871.71
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|JACKIES COACHES|2000006433|5081.78
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|JIM STONES COACHES|2000006434|21038.42
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|JOHN HOBAN TRAVEL LTD|2000006435|1090.78
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|JOHN RIGBY TRAVEL & TRANSPORT|2000006436|815.96
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|JOHNSONS HENLEY|2000006437|89573.56
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|JOHNSONS TOURS|2000006438|32987.04
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|JONES MOTORS (LOGIN) LTD|2000006439|839.42
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|JUDDS TRAVEL LTD|2000006440|4082.97
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|K & H DOYLE COACHES LTD|2000006441|20386.01
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|KEN MILLER BUSES|2000006443|2663.63
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|KINGSLEY COACHES LTD|2000006444|9183.43
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|KJB (NOTTINGHAM) LTD|2000006446|7458.2
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|KONECTBUS LTD|2000006447|79470.99
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|LAINTON COACHES LTD|2000006448|1911.43
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|LEVEN VALLEY COACHES|2000006449|30597.16
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|LEWIS-Y-LLAN CYF|2000006450|12929.94
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|LLEW JONES LTD|2000006451|11935.31
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MACPHERSON COACHES LTD|2000006453|1772
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MAGHULL COACHES|2000006454|5915.59
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MARK BLAND TRAVEL LTD|2000006455|3041.21
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MARSHALLS SUTTON ON TRENT|2000006457|33952.69
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MERLIN VENTURE LTD|2000006458|1372.91
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MERVYNS COACHES|2000006459|1026.24
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|MID WALES MOTORWAYS LTD|2000006460|10160.51
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MIKE HALFORD COACHES|2000006462|564.01
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|MULLANY'S COACHES LTD|2000006463|13539
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|N B M HIRE LTD|2000006464|9051.03
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|NATIONAL CAR PARKS LIMITED|2000006465|20824.83
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|NATIONAL EXPRESS LTD|2000006466|13010
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|NATIONAL EXPRESS LTD|2000006466|1262516
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|NELSON COACHES (WICKFORD) LTD|2000006467|37635.14
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|NEWPORT TRANSPORT LTD|2000006468|229458.9
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|OXFORD BUS CO|2000006469|75500
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|PAUL CATTERALL|2000006470|42051.89
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|PC COACHES OF LINCOLN LTD|2000006471|34990.59
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|POWELLS BUS CO LTD|2000006472|36689.12
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|QUANTOCK MOTOR SERVICES LTD|2000006473|6214.3
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|R KIME & CO T/A KIMES COACHES|2000006474|42428.98
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RAMBLER COACHES LTD|2000006475|8615.07
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RAPID TRAVEL|2000006476|1537.88
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|REAYS COACHES LTD|2000006477|12533.46
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RED ROSE TRAVEL|2000006478|74421.68
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|REDFERN COACHES (MANSFIELD) LTD|2000006479|9992.04
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|REDLINE TRAVEL|2000006480|31579.86
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|REES MOTORS|2000006481|810.98
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|RICHARDS BROS|2000006482|66832.6
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RICHARDSON TRAVEL LTD|2000006483|5713.4
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RIDLERS LTD|2000006484|2458.07
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RIGBYS EXECUTIVE COACHES LTD|2000006485|1287.95
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RIVERSIDE COACHWAYS|2000006486|906.81
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|RON W DEW & SON LTD|2000006487|2646.62
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|ROTHBURY MOTORS LTD|2000006488|1677.59
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|ROY BROWNS COACHES|2000006489|5410.28
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SAFFORDS COACHES LTD|2000006490|4976.47
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SANDERS COACHES LIMITED|2000006491|117125.61
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SCARLET BAND BUS AND COACH LTD|2000006492|38772.7
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SHAMROCK BUSES LTD|2000006494|23294.68
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SHARPES OF NOTTINGHAM|2000006495|5675.01
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|SILCOX MOTOR COACH CO LTD|2000006496|48604.96
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SILVERLINE LANDFLIGHT LTD|2000006497|9953.63
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|SIXTY SIXTY COACHES|2000006498|14108.42
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SOMERBUS LTD|2000006500|3670.35
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SOUTH GLOS BUS & COACH CO|2000006501|38491.1
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|STAGECOACH BUSWAYS|2000006503|1259037.16
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|STAGECOACH IN HARTLEPOOL AND HULL|2000006504|663324.98
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|STAGECOACH IN SOUTH WALES|2000006505|540684.5
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|STAGECOACH OXFORD|2000006506|41349
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|STAGECOACH S WALES T/A RHONDDA BUSE|2000006507|173225.39
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|STAGECOACH WEST T/A ABERDARE BUS CO|2000006508|66581.7
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|STAR TRAVEL SERVICES|2000006509|3049.35
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SULLIVAN BUS & COACH LTD|2000006510|37426.06
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|SWIFT TAXIS & PRIVATE HIRE LTD|2000006512|11229.33
Department for Transport|Department for Transport|15/06/2010|Subsidies to Private Sector|Regional & Local Transport|T W BELL (BELSAY) LTD|2000006513|705.27
Department for Transport|Department for Transport|15/06/2010|BUS FDR Wales|Regional & Local Transport|TAF VALLEY COACHES|2000006514|2819.78
