DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department For Transport|Highways Agency|11/02/2014|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|CAPITA GROUP|621606|3170.72|X27521|DL1 9HN
Department For Transport|Highways Agency|11/02/2014|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|CAPITA GROUP|621609|4756.08|X26766|DL1 9HN
Department For Transport|Highways Agency|11/02/2014|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|CAPITA GROUP|621625|1231.71|X26765|DL1 9HN
Department For Transport|Highways Agency|11/02/2014|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT M1-A1 LTD|621621|3216.85|Inv YL0800 DATED 31 JAN 2014|NW1 3AX
Department For Transport|Highways Agency|11/02/2014|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|621652|48387.55|T-00118_Rev 1 M11 Jct 5 - 6 Geotech Repair - Bypass - NRTS ID 07093|GU14 7BF
Department For Transport|Highways Agency|11/02/2014|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD|621599|1361052.4|A417/419 SWINDON to GLOUCESTER monthly payment in respect of January 2014 shadow toll|EH2 1DF
Department For Transport|Highways Agency|11/02/2014|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD|621600|51368.39|A417/419 SWINDON to GLOUCESTER Routine & Winter Service Code|EH2 1DF
Department For Transport|Highways Agency|11/02/2014|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|UK HIGHWAYS M40 LTD|621648|96647.58|M40 ISU Operational Inflations Costs - Oct 2012 - Mar 2013|OX15 3YT
Department For Transport|Highways Agency|11/02/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EON ENERGY (NON CIS) CHARGES|621611|953.38|#|NG1 6HD
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|621657|114602.62|Inv No A000097 Inv Date 28/1/14 HA Doc 436666 A1 Lobley Hill|DL1 1TJ
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|BMJV|621598|1081806.75|A14 Kettering - BMJV Certificate 7, Assessment Date 27/01/2014|GU15 3XW
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|BT OPENREACH (CIS) DIVERT/CONNECT|621615|82856.4|HA Doc 404720 Inv Date 19/12/08 BT Openreach A69 Haydon Bridge|S1 1BA
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION MORGAN SINDALL JOINT VENTURE|621645|102195.91|#|DL8 1DL
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|621576|10816.56|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|621576|1435.64|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|621586|3585.08|Apps and Certs Receipt - APC62201|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN LIMITED|621617|120507.62|#|SL6 4UB
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245827|257541.84|00011528/xxxxx|CF10 5BT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245898|1400|HAL00003624/xxxxx/91257293|CF10 5BT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245901|1164|HAL00012341/xxxxx/91256861|CF10 5BT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245902|2100|00010153/xxxxx|CF10 5BT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245904|1357.2|HAL00010221//91256850|CF10 5BT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245906|1212.2|HAL00010380/xxxxx/91256851|CF10 5BT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|FAITHFUL & GOULD|621623|15672.74|Jan 14 fees. Invoice 13050142|WR5 1TX
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|HAYS SPECIALIST RECRUITMENT LIMITED|621654|840.85|xxxxx, W/E 31/01/2014, invoice 1004004489|KT3 4JQ
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|621583|4004.91|#|OL1 9LH
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|621584|4481.36|INVOICE NO:5000025151 DATE 5/2/14 AMT:#4481.36 WITH VAT :#5377.63|OL1 9LH
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|SPRING TECHNOLOGY STAFFING SERVICES LTD|621639|1935.98|Spring Technology xxxxx Invoice - N93148/00, W/E 26/01/14|B37 7YE
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|SPRING TECHNOLOGY STAFFING SERVICES LTD|621644|2419.98|Spring Technology xxxxx Invoice - N93149/00, W/E 02/02/14|B37 7YE
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|TREASURY SOLICITOR|621590|670.68|Invoice number 402137. Date 17/01/2014. Amount #699.84, excluding VAT #583.20|WC2B 4TS
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|TREASURY SOLICITOR|LOMD245895|811.2|HAL00010495/xxxxx/403015|WC2B 4TS
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|621595|3153.33|M3 J2 to 4A, URS Invoice 5778996, M3/47065129 Drainage Renewals project, PO 1096.1|RG21 7PP
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD245896|960|HAL55555544//25000141462013|SW19 4DT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD245900|5187|HAL66666645//25000113412013|SW19 4DT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD245903|4664.95|HAL00010495/xxxxx/25000143572013|SW19 4DT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD245905|2877.68|HAL00010334/xxxxx25000143582013|SW19 4DT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD245909|731.88|HAL00012703/xxxxx/25000141352013|SW19 4DT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|MAJOR PROJECTS|VALUATION OFFICE AGENCY|LOMD245910|2272.48|HAL00011500/(T/A xxxxx|SW19 4DT
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|480219|-114.23|Apps & Certs - August 2010|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|480219|-26.53|Apps & Certs - August 2010|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|638.27|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|70107.29|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|13575.82|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|373.21|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|3961.07|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|18.78|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621582|40612.9|Apps and Certs Receipt - APC62082|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621582|106.6|Apps and Certs Receipt - APC62082|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621582|238.6|Apps and Certs Receipt - APC62082|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621582|481.48|Apps and Certs Receipt - APC62082|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621586|62947.9|Apps and Certs Receipt - APC62201|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621586|32092.06|Apps and Certs Receipt - APC62201|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621586|319.52|Apps and Certs Receipt - APC62201|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|606627|-558.18|Job No 800361 & Connect No 1054430, NDD, LG, 18/07/13|AL2 2DQ
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|480219|-3422.67|Apps & Certs - August 2010|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|58203.59|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621582|23171.67|Apps and Certs Receipt - APC62082|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621586|1551225.65|Apps and Certs Receipt - APC62201|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621576|65144.78|Apps and Certs Receipt - APC61955|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621582|5256.98|Apps and Certs Receipt - APC62082|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621586|51495.17|Apps and Certs Receipt - APC62201|WV1 4RU
Department For Transport|Highways Agency|11/02/2014|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|COSTAIN LIMITED|621585|69495.89|Apps and Certs Receipt - APC63332|SL6 4UB
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|613999|-500|Monthly Management Fee - October 2013|BS24 6TA
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|619997|-500|25890|BS24 6TA
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|620042|-5116.16|26026, 26027, 26028, 26029|BS24 6TA
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|621653|1060|26298|BS24 6TA
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002292193|871.23|HO JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294091|32064.53|CAR HIRE FUEL EAST JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294092|22480|NORTH EAST JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294093|27965.52|NORTH WEST JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294094|41244.58|CAR HIRE FUEL SOUTH EAST JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294095|22297.7|CAR HIRE FUEL SOUTH WEST JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294096|5364.57|TRAINING JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294097|26943.63|WEST MIDS JAN 2014|SN5 6PS
Department For Transport|Highways Agency|11/02/2014|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|P2002294098|13125.6|CAR HIRE FUEL EAST MIDS JAN 2014|SN5 6PS
Department For Transport|Highways Agency|12/02/2014|536050 3PP Monitoring Account|NETWORK DELIVERY & DEVELOPMENT|THE NATIONAL TRUST (S278)|PWI/166758250|7872.35|RETURN OF MONIES- TYNTESFIELD HOUSE SIGNS - REF 4380396|BS48 1NX
Department For Transport|Highways Agency|12/02/2014|537081 3PP Monitoring Account|NETWORK DELIVERY & DEVELOPMENT|xxxxxx|PWI/166753822|1184.47|RETURN OF MONIES - A36 POPLAR FARM|xxxxxx
Department For Transport|Highways Agency|05/02/2014|Admin building refurbishment, maintenance, repairs, inspections and advice|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|621130|-496.08|AMEY Comp / Reactive Jan 14|OX4 4DQ
Department For Transport|Highways Agency|12/02/2014|Call costs - Public Network|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|621677|2760|Acc. WM36494828 // Doc. 00436235 // #2760 @ 20VAT, 13.5 @ 0VAT|DH98 1BT
Department For Transport|Highways Agency|12/02/2014|Call costs - Public Network|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|621686|1687.5|Acc. WM37339035 // Doc. 00436236 // #1687.50|DH98 1BT
Department For Transport|Highways Agency|12/02/2014|Call costs - Public Network|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|621689|3490|Acc. WM37080024 // Doc. 00436237// #3490|DH98 1BT
Department For Transport|Highways Agency|12/02/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS|621679|6606.48|#|CV1 2JX
Department For Transport|Highways Agency|12/02/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS|621680|6694.29|#|CV1 2JX
Department For Transport|Highways Agency|12/02/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS|621681|6600.93|#|CV1 2JX
Department For Transport|Highways Agency|12/02/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS|621682|6582.31|#|CV1 2JX
Department For Transport|Highways Agency|12/02/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS|621683|6600.93|#|CV1 2JX
Department For Transport|Highways Agency|12/02/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS|621684|7531.7|#|CV1 2JX
Department For Transport|Highways Agency|12/02/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|THE POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS|621685|7083.09|#|CV1 2JX
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|COMMERCIAL & PROCUREMENT|EVERSHEDS LLP|620541|-1795|#|CF10 5BT
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|COMMERCIAL & PROCUREMENT|HAMMICKS LEGAL BOOKSHOP|621662|664|books for feb|BH24 3PB
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|621730|21175|Jan_2014_TechSpecs_Atkins|KT18 5BW
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|621687|719.8|Invoice 30-35.0937|NW1 3AX
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|621688|850.34|Invoice 30-35.0936 dated 3/2/14|NW1 3AX
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|621674|4037.15|Apps and Certs Receipt - APC63066|M2 5JB
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|621708|79.06|Apps and Certs Receipt - APC63066|M2 5JB
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|PA CONSULTING SERVICES LTD|621697|194042.07|Dartford Free-Flow Charging Project - January 2014|SW1W 9SR
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|SKANSKA CONSTRUCTION UK LTD|621670|3692.5|Apps and Certs Receipt - APC63356|WD3 9SW
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|620136|-5000|Payment of # 5,000 for works carried out in January 2014.|NE11 0RU
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|620138|-5000|Payment of # 5,000 for works carried out in January 2014.|NE11 0RU
Department For Transport|Highways Agency|12/02/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|620897|1800|Jan-14|NE1 3PL
Department For Transport|Highways Agency|12/02/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|621675|3.88|Apps and Certs Receipt - PC61546|WV1 4RU
Department For Transport|Highways Agency|12/02/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|EM HIGHWAY SERVICES LTD|621709|26.88|#|M2 5JB
Department For Transport|Highways Agency|12/02/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|621661|6270.1|#|NE1 3PL
Department For Transport|Highways Agency|12/02/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|621696|10464|HTS/1 Coring works|NE12 8BU
Department For Transport|Highways Agency|10/02/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|URS INFRASTRUCTURE AND ENVIRONMENT UK LTD|621534|1.08|payment for invoice no 5791574|RG21 7PP
Department For Transport|Highways Agency|10/02/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|VEALE WASBROUGH VIZARDS|621173|-3000|HQU/3D Settlement Claim against D&MA Sunderland|BS1 5WS
Department For Transport|Highways Agency|12/02/2014|Couriers & IDS Operating Costs|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|621666|179.89|AMEY Pass through Jan 14|OX4 4DQ
Department For Transport|Highways Agency|12/02/2014|External seminars and conferences|NETWORK DELIVERY & DEVELOPMENT|GOVNET COMMUNICATIONS|621718|590|Payment for invoice no 0000061657|M1 6PP
Department For Transport|Highways Agency|12/02/2014|ICT Consumables|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|621716|10591.14|Consumables December 2013 spend.|WV10 6UH
Department For Transport|Highways Agency|12/02/2014|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|621713|975.96|Chargeable Incidents & Equipment December 2013 spend|WV10 6UH
Department For Transport|Highways Agency|12/02/2014|ICT Software Purchase|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|621715|208787.96|Other Charges December 2013 spend|WV10 6UH
Department For Transport|Highways Agency|12/02/2014|Lands Costs|MAJOR PROJECTS|TREASURY SOLICITOR|LOMD245947|629|HAL55555542//403027|WC2B 4TS
Department For Transport|Highways Agency|12/02/2014|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|JACOBS UK LTD|621692|8242.56|Technical Support for NDD SE - xxxxxx - PO 1078.7 - Period 28/12/2013 to 24/01/2014|G2 7HX
Department For Transport|Highways Agency|12/02/2014|Non Civil Servant HA Staff|NETWORK DELIVERY & DEVELOPMENT|JACOBS UK LTD|621693|8245.92|Technical Support for NDD SE - xxxxxx - PO 1078.4 - Period 28/12/2013 to 24/01/2014|G2 7HX
Department For Transport|Highways Agency|12/02/2014|Non Civil Servant HA Staff|STRATEGY & PLANNING DIR|SPRING TECHNOLOGY STAFFING SERVICES LTD|621667|2407.32|invoice nos:n92654/00- net total 2,006.10 w/e 2/2/14 - xxxxx|B37 7YE
