DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department For Transport|Highways Agency|03/01/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|TRANSPORT PLANNING SOCIETY|618747|2500|for invoice TPS 14/06 membership subs for 2014|SW1P 3AA
Department For Transport|Highways Agency|03/01/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|WSP UK LIMITED|618780|20861.1|For work done in Dec 2013|RG21 4HJ
Department For Transport|Highways Agency|03/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618769|6694.65|Apps and Certs Receipt - APC60684|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|203536.63|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|20675.65|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|Meeting Room Hire|NETWORK SERVICES DIRECTORATE|CALDER CONFERENCES LIMITED|618776|1496.64|#|LS16 6RF
Department For Transport|Highways Agency|03/01/2014|Meeting Room Hire|TRAFFIC MANAGEMENT DIRECTORATE|CALDER CONFERENCES LIMITED|618744|1146.74|hilton bracknall 26/27 November assessment days east- includes lunch #955.62|LS16 6RF
Department For Transport|Highways Agency|03/01/2014|Non Civil Servant HA Staff|MAJOR PROJECTS|BADENOCH & CLARK|618778|550.8|XXXXXXX timesheet W/E 03 01 14. 4 days @ #114.75/day.|W1T 5AE
Department For Transport|Highways Agency|03/01/2014|Other office-related equipment and consumables Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|618783|874.5|3805332513|AL10 9TW
Department For Transport|Highways Agency|03/01/2014|Rental charges - Admin Buildings|FINANCE & BUSINESS SERVICES|THE POLICE AND CRIME COMMISSIONER FOR KENT|618772|15000|Rent for Coldharbour Outstation, September 13 - March 14|TN23 1BT
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618752|1588.99|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618753|2462.89|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618754|2462.89|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618755|2462.89|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618756|2468.62|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618757|2559.19|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618758|3404.44|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618759|3404.44|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618760|3404.44|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618761|3404.44|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618762|3404.44|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|618763|3404.44|#|RH10 1TX
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|616215|-8040|Nov accrual|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|616217|-3960|Nov Accrual. Time related Reigonal Costs|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|616221|-14400|Nov Accruals Non Con' Costs|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|616307|0|19436 November 2013 MANAGED MOTORWAY OPERATIONAL COST MODEL|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|616662|-21024|Nov accrual|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|617731|-29725.73|Expenditure for December 2013|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|617912|-3662.4|Dec '13 Expenditure PO1200 ICC Should Cost Capability|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|617914|-8899.2|Dec '13 Expenditure PO 1200 ICC Non Construction Costs|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|617916|0|Exp PO 1200 ICC Web Based Crams|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|617918|-4868.4|Dec' 13 Ecp PO 1200 ICC Operational Cost Model|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|617919|-5622|Dec '13 Exp PO1200 ICC Time Related Regional Costs|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|618402|0|Project Support Framework MANAGED MOTORWAY OPERATIONAL COST MODEL Inv No 19471|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|618749|21024|Nov accrual|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|618750|29725.73|Expenditure for December 2013|ME18 5NN
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN SERCO JOINT VENTURE|618765|2357586.56|M1 J28-31 Certificate 4 December 2013|SL6 4UB
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245325|914.8|HAL00011806/XXXXXXXW/91243238|CF10 5BT
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD245328|32843.19|00003909XXXXXXX|CF10 5BT
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|MAJOR PROJECTS|HAYS SPECIALIST RECRUITMENT LIMITED|618781|840.85|Hays dXXXXXXX Invoice 1003911607, PE 27/09/2013,03/012014|KT3 4JQ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|MAJOR PROJECTS|HAYS SPECIALIST RECRUITMENT LIMITED|618782|840.85|Hays XXXXXXX Inv 1003911607, WE 04/10/2013, 03/01/2014|KT3 4JQ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|MAJOR PROJECTS|REDFLEX TRAFFIC SYSTEMS LIMITED|618766|1260|Completed|SO30 3FQ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|616958|-2203.6|Apps and Certs Receipt - APC58956|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|616958|-4193.28|Apps and Certs Receipt - APC58956|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|6012.4|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|22868.73|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|32470.3|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|78.87|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|12362.72|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|51209.44|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|305.27|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|13445.87|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|39505.58|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|3019.69|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609866|-4921.73|Apps and Certs Receipt - APC52110|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|616958|-28079.93|Apps and Certs Receipt - APC58956|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|616960|-8547.84|Apps and Certs Receipt - APC58925|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|1749562.52|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|71676.99|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|609863|-9152.16|Apps and Certs Receipt - APC52116|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618770|56407.96|Apps and Certs Receipt - APC60668|DL1 1TJ
Department For Transport|Highways Agency|03/01/2014|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|618771|35634.19|Apps and Certs Receipt - APC60652|DL1 1TJ
Department For Transport|Highways Agency|06/01/2014|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618801|12387.5|Apps and Certs Receipt - APC60266|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|36.53|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Current Horticulture Maintenance|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|1561.46|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|ASSOCIATED BRITISH PORTS|618791|30277.7|Invoice RBIN001040 = A12 Bascule Bridge, Lowestoft, Maintenance Account 24/12/13|IP4 1BY
Department For Transport|Highways Agency|06/01/2014|CM - External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|618876|1284.2|Invoice 401227 = PIN L101942 xxxxxx (Grass cutting) fees till 30/11/13|WC2B 4TS
Department For Transport|Highways Agency|06/01/2014|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618801|142640.78|Apps and Certs Receipt - APC60266|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618793|2773.15|Apps and Certs Receipt - APC60630|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618793|1756.16|Apps and Certs Receipt - APC60630|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618796|2914.34|Apps and Certs Receipt - APC60648|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618800|549.77|Apps and Certs Receipt - APC60417|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618801|203142.61|Apps and Certs Receipt - APC60266|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618801|51.94|Apps and Certs Receipt - APC60266|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|75002.84|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|COMMERCIAL & PROCUREMENT|BERWIN LEIGHTON PAISNER LLP|616284|-2366.7|est Nov|EC4R 9HA
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CALDER CONFERENCES LIMITED|618818|1086.84|CHARM Project Meeting 3rd December 2013 #905.70|LS16 6RF
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CAPITA SYMONDS LIMITED|618868|7419.7|Invoice 93348465 = A14/A12 Copdock Interchange and A14/154 Dock Spur Roundabout Construction Stage Services Account No.17 (April 2013 to November 2013)|DL1 9HB
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|614159|-2054|Apps and Certs Receipt - APC56028|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618801|58459.22|Apps and Certs Receipt - APC60266|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618801|1492.2|Apps and Certs Receipt - APC60266|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618801|1874.75|Apps and Certs Receipt - APC60266|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|1363.94|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|367.66|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|342.33|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|10853.86|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|32800.58|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|30414.03|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|10743.61|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|618804|3161.1|Apps and Certs Receipt - APC59747|WV1 4RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|618872|10940.33|HAWCS Change Requests - CR39 - Camera Images|BA1 5LR
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|ATKINS LTD|618803|12000|Dec-13|KT18 5BW
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|613208|-696.99|#|NE11 0RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|618853|1617|Receipted on behalf ofXXXXXXX|NE11 0RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|618884|2000|December 13 Costs|NE11 0RU
Department For Transport|Highways Agency|06/01/2014|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|618886|1002.58|December 13 Costs|NE11 0RU
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|618024|-1900|Charm Costs for December 2013 #100,000|KT18 5BW
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MANCHESTER CITY COUNCIL|618836|2000|#|M60 2JX
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|618839|5800|IMD/384 Brickwork repairs|NE12 8BU
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|618840|5900|BGN/3 Vegetation Removal|NE12 8BU
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|618841|6800|BGN/4 Vegetation Removal|NE12 8BU
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|618842|12900|RWR/6 Parapet Repairs|NE12 8BU
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|618843|11800|RWR/15 Masonry Repairs|NE12 8BU
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|618848|1600|KLO/64 Replace Catchpit|NE12 8BU
Department For Transport|Highways Agency|06/01/2014|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|RAYNESWAY CONSTRUCTION LIMITED|618849|1300|RLB/1 Fence Repairs|NE12 8BU
