DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SOUTH NORFOLK DC|2000011954|112492
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SOUTH OXFORDSHIRE DC|2000011955|44501
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SOUTH SOMERSET DC|2000011956|101941
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SOUTH STAFFORDSHIRE DC|2000011957|37830
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SOUTHAMPTON CITY COUNCIL|2000011958|280794
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|ST EDMUNDSBURY BC|2000011959|46972
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|STRATFORD ON AVON DC|2000011960|117845
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SUFFOLK COASTAL DISTRICT COUNCIL|2000011961|32666
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|SWALE BC|2000011962|31537
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|TANDRIDGE DC|2000011963|15460
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|TAUNTON DEANE BC|2000011964|102937
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|TEIGNBRIDGE DC|2000011965|130890
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|TENDRING DC|2000011966|126387
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|TEWKESBURY BC|2000011967|34277
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|THANET DC|2000011968|205162
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|TORRIDGE DC|2000011969|27826
Department for Transport|Department for Transport|18/08/2010|Research|Road & Vehicle Safety & Standards|TRANSPORT RESEARCH LABORATORY|2000011970|18458.92
Department for Transport|Department for Transport|18/08/2010|Management Consultancy|London and Road Demand Management|TSO CONSULTING LTD|2000011971|995.87
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|TUNBRIDGE WELLS BC|2000011972|111319
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|UTTLESFORD DC|2000011973|20650
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|VALE WHITE HORSE DC|2000011974|124388
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WARWICK DC|2000011975|105155
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WAVERLEY BC|2000011976|70721
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WEALDEN DC|2000011977|29172
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WELLINGBOROUGH BC|2000011978|87405
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WEST DORSET DC|2000011979|73845
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WEST LANCASHIRE DC|2000011980|79932
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WEST OXFORDSHIRE DC|2000011981|26949
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WEST SOMERSET DC|2000011982|30636
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WEYMOUTH & PORTLAND BC|2000011983|124256
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WORCESTER CITY COUNCIL|2000011984|136108
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WORTHING BC|2000011985|261685
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WYCHAVON DISTRICT COUNCIL|2000011986|84118
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WYCOMBE DC|2000011987|96248
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|WYRE FOREST DC|2000011988|76510
Department for Transport|Department for Transport|18/08/2010|Machinery Rental|Aviation|XEROX FINANCE LTD|2000011989|850
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|ADUR DC|2000011991|17638
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|BABERGH DC|2000011992|22794
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|BASSETLAW DC|2000011993|74885
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|BEDFORD BC|2000011994|119261
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|BRAINTREE DC|2000011995|73933
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CHARNWOOD BOROUGH COUNCIL|2000011996|141952
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CHELTENHAM BC|2000011997|161324
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CHESTERFIELD BC|2000011998|573202
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CHORLEY BC|2000011999|184925
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CHRISTCHURCH BOROUGH COUNCIL|2000012000|55359
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|COTSWOLD DISTRICT COUNCIL|2000012001|53721
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|COUNCIL OF THE ISLES OF SCILLY|2000012002|13603
Department for Transport|Department for Transport|18/08/2010|Capital Grants to Local Authorities|Regional & Local Transport|COVENTRY CITY COUNCIL|2000012003|446000
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|CRAVEN DISTRICT COUNCIL|2000012004|68987
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|DARTFORD BC|2000012005|104834
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|DAVENTRY DC|2000012006|49350
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EAST DEVON DISTRICT COUNCIL|2000012007|152135
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EAST DORSET DC|2000012008|23469
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EAST NORTHAMPTONSHIRE COUNCIL|2000012009|65695
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EAST RIDING OF YORKSHIRE COUNCIL|2000012010|222738
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EAST STAFFORDSHIRE BC|2000012011|109405
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|EPSOM & EWELL BC|2000012012|22989
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|FYLDE BC|2000012013|164117
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|HAMBLETON DC|2000012014|66541
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|HARROGATE BC|2000012015|377139
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|HEREFORDSHIRE COUNCIL|2000012016|172975
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|HIGH PEAK BC|2000012017|69724
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|HYNDBURN BC|2000012018|86677
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|KETTERING BC|2000012019|152095
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|KINGSTON UPON HULL CITY COUNCIL|2000012020|490390
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|LANCASTER CITY COUNCIL|2000012021|303129
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|LB WANDSWORTH|2000012022|72900
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|LINCOLN CITY COUNCIL|2000012023|193040
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|LONDON BOROUGH GREENWICH|2000012024|126900
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|LONDON BOROUGH OF BARNET|2000012025|176700
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|MAIDSTONE B C|2000012026|117733
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|MALVERN HILLS DC|2000012027|48192
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|MANCHESTER CITY COUNCIL|2000012028|347600
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|MEDWAY COUNCIL|2000012029|398004
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|MERSEYTRAVEL|2000012030|2019271
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NEW FOREST DC|2000012031|130636
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NORTH DEVON DC|2000012032|84648
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NORTH DORSET DC|2000012033|19455
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NORTH EAST LINCOLN DC|2000012034|159960
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NORTH NORFOLK DC|2000012035|62827
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NORTHAMPTON BC|2000012036|179628
Department for Transport|Department for Transport|18/08/2010|Capital Grants to Local Authorities|Regional & Local Transport|NORTHUMBERLAND CC|2000012037|104000
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|NORTHUMBERLAND CC|2000012037|316036
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|OADBY & WIGSTON|2000012038|74098
Department for Transport|Department for Transport|18/08/2010|Current Grants to LAs within AEF/AEG|Regional & Local Transport|PENDLE BC|2000012039|28299
