DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|THAMES TRAVEL (WALLINGFORD) LTD|2000001183|143177.39
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TM TRAVEL|2000001185|213350.64
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TOM TAPPIN LTD|2000001186|4662.62
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TRAVELLERS CHOICE|2000001188|27898.14
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TURNERS TOURS|2000001189|22027.03
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TYRER TOURS LTD|2000001190|69909.52
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|UNITY COACHES|2000001191|2512.21
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|UNIVERSITYBUS|2000001192|166783.37
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|UTOPIA COACHES|2000001193|3287.36
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|VILLAGER COMMUNITY BUS SERVICES LTD|2000001197|733.65
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WALTON SWIFT LTD|2000001199|12639.44
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WALTONS COACH HIRE|2000001200|1775.93
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WARRINGTON COACHWAYS LTD|2000001202|17738.22
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WEBBERBUS LIMITED|2000001203|59098.07
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WEST END TRAVEL|2000001204|13636
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WESTERN GREYHOUND LTD|2000001205|279999.21
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WESTWARD TRAVEL|2000001206|6531.08
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WILLETS AND CO YORKLEY|2000001208|1068.38
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WOOFS OF SEDBERGH|2000001209|1303.53
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WRIGHT BROS (COACHES) LTD|2000001210|9306.02
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|YARRANTON BROS LTD|2000001211|9478.41
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|YEOMANS CANYON TRAVEL|2000001212|25863.78
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|YORKSHIRE TERRIER LTD|2000001213|380719.83
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|SPRINGFIELD BUS & COACH  CO|2000001214|2874.04
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|JACKSON COACHES|2000001215|1377.16
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|R S TYRER LIMITED|2000001217|6010.05
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|LORDS COACHES|2000001218|3198.92
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TEX COACHES|2000001219|8657.98
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TELLINGS GOLDEN MILLER COACHES LTD|2000001220|20790.37
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|ACKLAM COACHES LTD|2000001222|9425.7
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|UNO BUSES LTD|2000001223|45119.36
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|FAIRWAY TRAVEL|2000001224|10799.01
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|A.C MORSE LTD|2000001226|645.76
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|PCL TRAVEL|2000001227|2475.42
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|UK PRIVATE HIRE LTD|2000001228|4357.67
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|SOUL BROTHERS LTD|2000001230|7551.2
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|FOURWAYS COACHES|2000001233|5871.78
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|M J GROSVENOR (MOTORS) LTD|2000001234|5180.04
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|HENSHAW'S EXECUTIVE TRAVEL LTD|2000001235|7121.28
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|W T & H HOLDER|2000001236|22341.75
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|MAYTREE TRAVEL LTD|2000001237|53603
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TRAVEL WITH HUNNY BUS -|2000001238|9250.47
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|LINK LINE TRAVEL (SOUTHPORT) LTD|2000001239|2556.4
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|GO-COACHHIRE LTD|2000001240|7901.64
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|R & B TRAVEL|2000001241|8490.55
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|L & M COACHES|2000001242|533.4
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|ALTON TOWERS RESORT OPERATIONS LTD|2000001244|12780.04
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|DURHAM CITY COACHES LTD|2000001245|1113.19
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|JJ TRAVEL|2000001247|1328.1
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|PEOPLESBUS LTD|2000001248|18740.06
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|M TRAVEL LTD|2000001250|2725.56
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|HCT GROUP|2000001251|1444.92
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|DUNN MOTOR TRACTION LTD|2000001252|94113.34
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|1ST BUS STOP MINIBUS|2000001253|3634.2
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TEES VALLEY STAGE*DONTUSE*|2000001254|7946.46
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|ELGAR COACHES|2000001255|932.84
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|J & D TRAVEL|2000001256|4096.34
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|WHITTAKERS|2000001257|853.82
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|RIDLEY'S COACHES|2000001259|2199.12
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|VAL'S CLASSIC COACHES|2000001260|750.62
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|L C B TRAVEL|2000001261|839.83
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|S S TRAVEL SERVICES LTD|2000001262|9985.54
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|TAYLORS COACH TRAVEL LTD|2000001263|1173.15
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|MATTHEWS TRAVEL|2000001264|1050.06
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|S A GARD T/A GARDBUS|2000001265|1141.6
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|GARRISON CARS|2000001266|570.59
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|C-MAC PARTNERSHIP LTD|2000001267|1434.59
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|YORKSHIRE LINE LIMITED|2000001269|11453.63
Department for Transport|Department for Transport|14/04/2011|Subsidies to Private Sector| Local|STAGECOACH EAST (BEDFORDSHIRE)|2000001270|323938.78
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|ABUS LTD|2000001876|22063.67
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|AMK CHAUFFEUR DRIVE LTD|2000001883|6706.94
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|ANTHONYS TRAVEL|2000001884|1501.94
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|ARRIVA DURHAM COUNTY LTD|2000001886|132669.98
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|ARRIVA DURHAM COUNTY LTD|2000001886|412470.1
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|ARRIVA MERSEYSIDE LTD|2000001887|27339.77
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|ARRIVA YORKSHIRE LTD|2000001888|10728.24
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|ARRIVA YORKSHIRE LTD|2000001888|83737.4
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|BANK VIEW TRAVEL|2000001889|2666.41
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|BERRYS COACHES (TAUNTON) LTD|2000001891|3993.11
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|CUCKMERE COMMUNITY BUS|2000001900|2316.35
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|DEVON GENERAL LTD|2000001903|152178.03
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|EAST MIDLAND MOTOR SERVICE|2000001908|24649.64
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|FIRST BADGERLINE|2000001911|7203.04
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|FIRST BADGERLINE|2000001911|74443.98
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|FIRST DEVON & CORNWALL LTD|2000001913|134245.14
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|FIRST EASTERN COUNTIES BUSES LTD|2000001914|85742.16
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|FIRST SOMERSET & AVON LTD|2000001915|239078.82
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|FIRST COACHES|2000001916|41471.64
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|GO WEST TRAVEL LTD|2000001918|40305.19
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|GRAYLINE COACHES|2000001920|2650.82
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|H & H MOTORS|2000001923|557.83
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|HANDCROSS DISTRICT COMMUNITY BUS LT|2000001926|925.5
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|IRVINGS COACH HIRE LTD|2000001933|1906.81
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|J S B TRAVEL|2000001934|28802.52
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|JOHNSONS TOURS|2000001935|9687.25
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|KINCHBUS LTD|2000001938|62516.81
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|MIDLAND GENERAL OMNIBUS CO LTD|2000001947|6510.26
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|MIDLAND RED (NORTH) LTD|2000001948|4399.22
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|NATIONAL EXPRESS LTD|2000001952|88001.22
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|NORDCAT SERVICES LTD|2000001953|68471.32
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|NOTTS & DERBY TRACTION CO LTD|2000001954|25871.85
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|NU-VENTURE COACHES LTD|2000001955|2095.9
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|PERRYMANS BUSES|2000001961|15221.45
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|PREMIERE TRAVEL LTD|2000001962|17707.07
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|PRIMROSE MOTOR SERVICES LTD|2000001963|1239.54
Department for Transport|Department for Transport|26/04/2011|Subsidies to Private Sector| Local|R BULLOCK & CO TRANSPORT LTD|2000001964|3925.9
