DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN CID|GOODYEAR DUNLOP TYRES UK LIMITED|258430|259.24|WW Central Cost Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN NOTTINGHAM STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258430|158.18|Ww East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN BIRMINGHAM STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258430|64.81|Ww North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN WOLVERHAMPTON STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258430|64.81|Ww North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN BRISTOL T M STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258430|217.37|WW South Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258430|244.73|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN SPECIAL CONSTABLES|GOODYEAR DUNLOP TYRES UK LIMITED|258430|129.62|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|PRO-ACTIVE CRIME TEAM|GOODYEAR DUNLOP TYRES UK LIMITED|258430|129.62|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN CARDIFF STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258430|259.25|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|PS COVERT INVESTIGATIONS UNIT|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-7.2|ACC (PROTECTIVE SERVICES)|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|DFT OLYMPICS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-229.63|DFT OLYMPICS FUNDING|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|FHQ TRAINING CENTRE DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-133.9|HUMAN RESOURCES TOTAL|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN INNER LONDON CID|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-129.62|LN CID OPERATIONS|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN EBBSFLEET|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-110.95|LN CTRL FUNDED|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN ST PANCRAS STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-267.86|LN CTRL FUNDED|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN SOUTHEND STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-224.96|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN COLCHESTER STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-208.93|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN PETERBOROUGH STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-158.18|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-123.18|LN Operations|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN OPERATIONS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-867.97|LN Operations|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN LONDON OVERGROUND - LOROL|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-163.75|LN TFL FUNDED|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LN READING STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-366.41|LN West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LS INNER LONDON TEAM 1|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-263.05|London South Inner London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LS ASHFORD STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-169.09|LS Outer London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LS BRIGHTON STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-143.9|LS Outer London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LS DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-158.18|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LS OPERATIONS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-154.81|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LS OPERATIONAL SUPPORT UNIT 2|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-84.12|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|LS ROBBERY SQUAD|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-243.22|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE LEEDS STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-283.07|N.E East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE METRO TRANSPORT SYSTEMS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-64.81|N.E East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE NEWCASTLE STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-283.44|N.E North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE DARLINGTON STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-129.62|N.E North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE M'BROUGH STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-14.64|N.E North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE LINCOLN STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-224.3|NE South Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-79.09|N.E West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE OP SUPPORT PLANNING|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-248.26|N.E West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NE OP SUPPORT 1|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-14.64|N.E West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NW MANCHESTER STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-169.09|N.W East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|NW LIVERPOOL STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-209.66|N.W West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|SC SCHOOLS LIAISON|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-266.94|Sc Crime Supp Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|SC EDINBURGH STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-198.24|Scot East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|SC OPERATIONAL SUPPORT UNIT 2|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-219.49|Scot West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|SC GLASGOW STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-338.22|Scot West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|WN CID|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-521.15|WW Central Cost Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|WN BIRMINGHAM STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-821.47|Ww North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|WN OP SUPPORT PLANNING|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-137.34|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|PRO-ACTIVE CRIME TEAM|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-119.66|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|WN SHREWSBURY STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-218.26|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|WN BANGOR STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-194.43|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|WN CARDIFF STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-199.64|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE ACCIDENT REPAIRS|WN NEWPORT STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258431|-218.26|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|PS COVERT INVESTIGATIONS UNIT|GOODYEAR DUNLOP TYRES UK LIMITED|258432|7.2|ACC (PROTECTIVE SERVICES)|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|DFT OLYMPICS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|229.63|DFT OLYMPICS FUNDING|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|FHQ TRAINING CENTRE DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|133.9|HUMAN RESOURCES TOTAL|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN INNER LONDON CID|GOODYEAR DUNLOP TYRES UK LIMITED|258432|129.62|LN CID OPERATIONS|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN EBBSFLEET|GOODYEAR DUNLOP TYRES UK LIMITED|258432|110.95|LN CTRL FUNDED|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN ST PANCRAS STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|267.86|LN CTRL FUNDED|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN SOUTHEND STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|224.96|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN COLCHESTER STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|208.93|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN PETERBOROUGH STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|158.18|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|123.18|LN Operations|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN OPERATIONS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|867.97|LN Operations|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN LONDON OVERGROUND - LOROL|GOODYEAR DUNLOP TYRES UK LIMITED|258432|163.75|LN TFL FUNDED|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN READING STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|366.41|LN West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS INNER LONDON TEAM 1|GOODYEAR DUNLOP TYRES UK LIMITED|258432|263.05|London South Inner London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS ASHFORD STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|169.09|LS Outer London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS BRIGHTON STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|143.9|LS Outer London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|158.18|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS OPERATIONS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|154.81|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS OPERATIONAL SUPPORT UNIT 2|GOODYEAR DUNLOP TYRES UK LIMITED|258432|84.12|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS ROBBERY SQUAD|GOODYEAR DUNLOP TYRES UK LIMITED|258432|243.22|LS Total Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE LEEDS STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|283.07|N.E East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE METRO TRANSPORT SYSTEMS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|64.81|N.E East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE NEWCASTLE STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|283.44|N.E North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE DARLINGTON STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|129.62|N.E North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE M'BROUGH STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|14.64|N.E North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE LINCOLN STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|224.3|NE South Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE DOGS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|79.09|N.E West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE OP SUPPORT PLANNING|GOODYEAR DUNLOP TYRES UK LIMITED|258432|248.26|N.E West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NE OP SUPPORT 1|GOODYEAR DUNLOP TYRES UK LIMITED|258432|14.64|N.E West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NW MANCHESTER STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|169.09|N.W East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|NW LIVERPOOL STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|209.66|N.W West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|SC SCHOOLS LIAISON|GOODYEAR DUNLOP TYRES UK LIMITED|258432|266.94|Sc Crime Supp Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|SC EDINBURGH STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|198.24|Scot East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|SC OPERATIONAL SUPPORT UNIT 2|GOODYEAR DUNLOP TYRES UK LIMITED|258432|219.49|Scot West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|SC GLASGOW STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|338.22|Scot West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN CID|GOODYEAR DUNLOP TYRES UK LIMITED|258432|521.15|WW Central Cost Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN BIRMINGHAM STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|821.47|Ww North Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN OP SUPPORT PLANNING|GOODYEAR DUNLOP TYRES UK LIMITED|258432|137.34|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|PRO-ACTIVE CRIME TEAM|GOODYEAR DUNLOP TYRES UK LIMITED|258432|119.66|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN SHREWSBURY STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|218.26|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN BANGOR STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|194.43|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN CARDIFF STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|199.64|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|WN NEWPORT STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258432|218.26|Ww West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|PS MIU|GOODYEAR DUNLOP TYRES UK LIMITED|258433|214.73|ACC (PROTECTIVE SERVICES)|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|FHQ SCENES OF CRIME|GOODYEAR DUNLOP TYRES UK LIMITED|258433|237.28|ACC (PROTECTIVE SERVICES)|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|DFT OLYMPICS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|380|DFT OLYMPICS FUNDING|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN FORENSIC TEAM|GOODYEAR DUNLOP TYRES UK LIMITED|258433|116.41|LN CID OPERATIONS|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN KINGS CROSS STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|54.12|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN SOUTHEND STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|159.62|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN COLCHESTER STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|129.62|LN East Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN OPERATIONS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|626.93|LN Operations|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN LONDON MAYORS SUBURBAN TEAM|GOODYEAR DUNLOP TYRES UK LIMITED|258433|218.18|LN TFL FUNDED|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN PADDINGTON STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|138.24|LN West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LN READING STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|159.62|LN West Sector Command|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS INNER LONDON TEAM 1|GOODYEAR DUNLOP TYRES UK LIMITED|258433|369.18|London South Inner London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS NORWOOD JUNCTION NPT|GOODYEAR DUNLOP TYRES UK LIMITED|258433|109.09|London South Inner London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS CROYDEN - BORIS 50|GOODYEAR DUNLOP TYRES UK LIMITED|258433|109.09|LS Outer London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS GUILDFORD STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|259.25|LS Outer London|B24 9HY
Department for Transport|British Transport Police|03/02/2012|VEHICLE SERVICING- PLANNED|LS ASHFORD STAFF COSTS|GOODYEAR DUNLOP TYRES UK LIMITED|258433|324.06|LS Outer London|B24 9HY
