DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|MCA|13/04/2012|Rates/Cilor (In Lieu Of Rates|Business Delivery (Survey & Inspection)|SOUTH TYNESIDE COUNCIL|529936|5501.73|Lyu Rates 01/04/12-31/03/13|NE33 2RL
Department for Transport|MCA|13/04/2012|Rates/Cilor (In Lieu Of Rates|Business Delivery (Survey & Inspection)|SOUTH TYNESIDE COUNCIL|529935|12245.77|Tyne Mo Rates 01/04/12-31/03/1|NE33 2RL
Department for Transport|MCA|13/04/2012|Reactive/Emerg Maint Under #5k|Asset Management|SUTTON UPHOLSTERERS|529869|500|Recover/Re-Foam 4x Kinnarps Ch|TA10 9AA
Department for Transport|MCA|13/04/2012|Royal Mail|Business Delivery (Survey & Inspection)|PITNEY BOWES PURCHASE POWER|529822|513|Franking Top-Up|CM20 2GZ
Department for Transport|MCA|13/04/2012|Royal Mail|HM Coastguard|PITNEY BOWES PURCHASE POWER|529823|513|Franking Top-Up|CM20 2GZ
Department for Transport|MCA|13/04/2012|Royal Mail|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|529851|1228.47|Mail Charges To 29/03/12|PE4 5PG
Department for Transport|MCA|13/04/2012|Security Services|Asset Management|ADP SECURITY SYSTEMS LTD|529865|12405.25|Security Cover - March 2012|GU32 3LJ
Department for Transport|MCA|13/04/2012|Security Services|Asset Management|ADP SECURITY SYSTEMS LTD|529866|1463.7|Cctv Monitoring - 01 Apr - 30|GU32 3LJ
Department for Transport|MCA|13/04/2012|Smart Administration|Seafarer Services|AEA TECHNOLOGY STERLING ACCOUNT|529375|21770|Management Fees T & S Audits|OX11 0QR
Department for Transport|MCA|13/04/2012|Software Maintenance|Information & Comms Technology|A1 MEDIA COMMS|529932|17280|Ai Media Comms 1/05/12-30/4/13|EC2A 3DA
Department for Transport|MCA|13/04/2012|Software Maintenance|Information & Comms Technology|SAP (UK) LTD|529940|101878.62|Business Objects 1/4/12-31/3/1|TW14 8HD
Department for Transport|MCA|13/04/2012|Software Maintenance|Information & Comms Technology|SOFTWARE BOX LTD|529913|6235.57|Clearswift Kaspersky 1250 User|YO61 1ET
Department for Transport|MCA|13/04/2012|Surveyor Training|Human Resources|LOWESTOFT & WAVENEY EDUCATION SERVICES LTD|529833|600|Ecdis Course 26-29/03/12|NR32 2NB
Department for Transport|MCA|13/04/2012|Surveyor Training|Human Resources|REGS4SHIPS LIMITED|529836|2757.37|Mca Marpol Basics 29-30/03/12|SO18 1AB
Department for Transport|MCA|13/04/2012|Surveyor Training|Human Resources|REGS4SHIPS LIMITED|529837|1349.24|Marpol Crse Basics At Greenock|SO18 1AB
Department for Transport|MCA|13/04/2012|Technical Training|Human Resources|STATFIELD TRAINING SERVICES|530190|980|05/02/12 8 Cros Buckie|EH15 1NH
Department for Transport|MCA|13/04/2012|Telex Rental & Call Charges|HM Coastguard|NETWORK TELEX (UK)|530094|1188|E-Telex Svs Apr 2012- Mar 2013|BH22 9NG
Department for Transport|MCA|13/04/2012|Water & Sewage|Future Programmes & Support|BUSINESS STREAM|530191|1390.54|Water Chgs Mar 12-Mar 13|EH10 6XH
Department for Transport|MCA|16/04/2012|Helicopters - Lee On Solent|Asset Management|CHC SCOTIA LTD|530368|439314|Los Fixed Apr 12|AB21 0GL
Department for Transport|MCA|16/04/2012|Helicopters - Lee On Solent|Asset Management|CHC SCOTIA LTD|530368|8720.38|Los Incentive Mar 12|AB21 0GL
Department for Transport|MCA|16/04/2012|Helicopters - Portland|Asset Management|CHC SCOTIA LTD|530371|235447|Portland Fixed Apr 12|AB21 0GL
Department for Transport|MCA|16/04/2012|Helicopters - Portland|Asset Management|CHC SCOTIA LTD|530371|4673.62|Portland Incentive Mar 12|AB21 0GL
Department for Transport|MCA|16/04/2012|Helicopters - Shetland|Asset Management|CHC SCOTIA LTD|530369|602223|Shetland Fixed Apr 12|AB21 0GL
Department for Transport|MCA|16/04/2012|Helicopters - Stornoway|Asset Management|CHC SCOTIA LTD|530370|592133|Stornoway Fixed Apr 12|AB21 0GL
Department for Transport|MCA|16/04/2012|Rent|Asset Management|ARQIVA|530373|2805|Stoke Holy Cross:Rent&Elec 1|SO21 2QA
Department for Transport|MCA|16/04/2012|Rent|Asset Management|ARQIVA|530374|11390|Ness Of Lewis:Rent&Elec 1/4/12|SO21 2QA
Department for Transport|MCA|16/04/2012|Rent|Asset Management|ARQIVA|530375|11014|Rosemarkie:Rent&Elec 1/4/12-31|SO21 2QA
Department for Transport|MCA|16/04/2012|Uk Hotel Accommodation|Human Resources||261884|510|Msar(F) 47m1p2 11/03|
Department for Transport|MCA|16/04/2012|Uk Hotel Accommodation|Human Resources||261885|500|Msar(F)47m1p2 11/03|
Department for Transport|MCA|16/04/2012|Vat On Rents|Asset Management|ARQIVA|530373|561|Stoke Holy Cross:Rent & Elec 1|SO21 2QA
Department for Transport|MCA|16/04/2012|Vat On Rents|Asset Management|ARQIVA|530374|2278|Ness Of Lewis:Rent & Elec 1/4-|SO21 2QA
Department for Transport|MCA|16/04/2012|Vat On Rents|Asset Management|ARQIVA|530375|2202.8|Rosemarkie:Rent & Elec 1/4-31/|SO21 2QA
Department for Transport|MCA|17/04/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|530439|2625.73|Owned Fleet M'T'Ce Mar 12|PO6 4RP
Department for Transport|MCA|17/04/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|530439|2620.98|Owned Fleet M'T'Ce Mar 12|PO6 4RP
Department for Transport|MCA|17/04/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|530440|1163.52|Fleet Mgt Ch Mar 12|PO6 4RP
Department for Transport|MCA|17/04/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|530440|9642.63|Fleet M'T'Ce Mar 12|PO6 4RP
Department for Transport|MCA|17/04/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|530442|1109.82|Fleet Mgt Ch Mar 12|PO6 4RP
Department for Transport|MCA|17/04/2012|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|530442|6394.31|Fleet M'T'Ce Mar 12|PO6 4RP
Department for Transport|MCA|18/04/2012|Agency Staff|Shared Services|BADENOCH & CLARK|530363|815.23|W/E 06/04/12|W1T 5AE
Department for Transport|MCA|18/04/2012|Agency Staff|Shared Services|SHERIDAN MAINE LTD|530410|888.29|W/E 6/4/12|SO18 2RZ
Department for Transport|MCA|18/04/2012|Agency Staff|Finance|VENN GROUP Ltd|530361|1080|W/E 08/04/12|WC2R 0AA
Department for Transport|MCA|18/04/2012|C Poll/Salvage Storage & Maint|HM Coastguard|BRAEMAR HOWELLS|530409|29145.75|4th Apr-3rd May 2012|SA73 3AQ
Department for Transport|MCA|18/04/2012|Consultancy Fees Non-Asset Reg|Asset Management|VALUATION OFFICE AGENCY|529605|8340|Moc Valuation Report|W1D 5BU
Department for Transport|MCA|18/04/2012|Contract Cleaning|HM Coastguard|APEX CLEANING SERVICES WALES|530414|847.97|Charge For Cleaning Services|SA67 7ET
Department for Transport|MCA|18/04/2012|Contract Cleaning|HM Coastguard|RENTOKIL HYGIENE|530391|989.59|Clean Humber Mrcc April 2012|DY1 4TA
Department for Transport|MCA|18/04/2012|Contract Cleaning|HM Coastguard|SPECIAL SPARKLE|530463|1378.7|Clean Thames March 2012|CO13 0JB
Department for Transport|MCA|18/04/2012|Cycle Scheme Expense|Human Resources|CYCLESCHEME LTD|530419|782.98|R Ayling - Bike And Equip|BA1 1WX
Department for Transport|MCA|18/04/2012|Dispersant Storage & Maint|HM Coastguard|BRAEMAR HOWELLS|530411|1600|1 -30 April 2012 - Storage|SA73 3AQ
Department for Transport|MCA|18/04/2012|Doctors Fees Re: Med Appeals|Seafarer Services|DR C W EVANS|530416|2145|39 Assessments|PL12 6QQ
Department for Transport|MCA|18/04/2012|Electricity|Asset Management|BRITISH GAS BUSINESS|530444|992.7|Electricity March 12 Portland|OX4 2JY
Department for Transport|MCA|18/04/2012|Exhibitions And Demonstrations|HM Coastguard|CARILLION PLANNED MAINTENANCE|530481|945.6|External Lighting J 14912647|G72 0FT
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530492|965.74|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530493|1029.62|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530494|636.7|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530501|648.62|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530502|525.17|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530520|578.92|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530521|808.59|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530522|626.25|Own Fleet Fuel Apr 12|SN5 6PS
Department for Transport|MCA|18/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530519|-678.17|Fuel Rebate 2011/12|SN5 6PS
Department for Transport|MCA|18/04/2012|Gas|Asset Management|CORONA ENERGY|530446|1124.88|Portland Hu Gas March 12|WD17 1JW
Department for Transport|MCA|18/04/2012|Gas|Asset Management|CORONA ENERGY|530448|1110.16|Gas Supply To Solent March 12|WD17 1JW
Department for Transport|MCA|18/04/2012|Govt Procurement Card|Finance|BARCLAYS HMG PROCUREMENT CARD|530418|9953.91|Charges & Late Payment Fee|TS17 6YG
Department for Transport|MCA|18/04/2012|Leasehold Improvs - Asset Reg|Asset Management|BLAKE LAPTHORN  TARLO LYONS|530445|3962|St Ives Final Invoice|SO53 3LG
Department for Transport|MCA|18/04/2012|Maint/Repair Cg Boats|Asset Management|SURVITEC SERVICES & DISTRIBUTION LTD|530512|1046.34|Service Eurocraft|DN37 9TZ
Department for Transport|MCA|18/04/2012|Maj Maint-Buildings Non Asset|Asset Management|ELITE ENVIRONMENTAL|530450|1680|Asbestos Removal Works Anglese|BS13 7TE
Department for Transport|MCA|18/04/2012|Maj Maint-Buildings Non Asset|Asset Management|ELITE ENVIRONMENTAL|530451|42756|Asbestos Removal Southend|BS13 7TE
Department for Transport|MCA|18/04/2012|Maj Maint-Buildings Non Asset|Asset Management|ELITE ENVIRONMENTAL|530452|13680|Asbestos Removal At Yealm Crs|BS13 7TE
Department for Transport|MCA|18/04/2012|Maj Maint-Buildings Non Asset|Asset Management|ELITE ENVIRONMENTAL|530453|2880|Asbestos Removal At Bude Crs|BS13 7TE
Department for Transport|MCA|18/04/2012|Other Prosecution Costs|Office Of Chief Executive|OLIVER POWELL|530406|1977.5||EC4Y 7EU
Department for Transport|MCA|18/04/2012|Purchase Coast Rescue Equip|Asset Management|LYON EQUIPMENT LTD|530498|1041.41|11mm Cliff Line X 400m X 2|LA10 5QL
Department for Transport|MCA|18/04/2012|Radio Equip/Instal. - Asset Re|Information & Comms Technology||261947|522.3|Rer Project|
Department for Transport|MCA|18/04/2012|Rates/Cilor (In Lieu Of Rates|HM Coastguard|PEMBROKESHIRE COUNTY COUNCIL|530364|2350.4|Haverfordwest 1/4/12-31/3/13|SA61 1TP
Department for Transport|MCA|18/04/2012|Rent|Asset Management|ARQIVA|530454|2946|Ballantrae|SO21 2QA
Department for Transport|MCA|18/04/2012|Rent|Asset Management|ARQIVA|530454|2674|Banff|SO21 2QA
Department for Transport|MCA|18/04/2012|Rent|Asset Management|ARQIVA|530454|5979|Black Mountain|SO21 2QA
Department for Transport|MCA|18/04/2012|Rent|Asset Management|ARQIVA|530454|4710|Craigkelly|SO21 2QA
Department for Transport|MCA|18/04/2012|Rent|Asset Management|ARQIVA|530454|13044|Law Hill|SO21 2QA
Department for Transport|MCA|18/04/2012|Rent|Asset Management|ARQIVA|530454|4483|Peterhead|SO21 2QA
Department for Transport|MCA|18/04/2012|Rent|Asset Management|ARQIVA|530454|2946|Rosneath|SO21 2QA
Department for Transport|MCA|18/04/2012|Royal Mail|Seafarer Services|PITNEY BOWES LTD|530398|4010.8|Postage - Cardiff|CM19 5DQ
Department for Transport|MCA|18/04/2012|Software Maintenance|Information & Comms Technology|INSIGHT DIRECT (UK) LTD|530397|6350.4|Kaspersky Bussspace & Int Gate|UB8 1PH
Department for Transport|MCA|18/04/2012|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|530533|4320|Q1 Sup & Maint Seasafe Stabili|BN3 5EZ
Department for Transport|MCA|18/04/2012|Software Maintenance|Information & Comms Technology|SOFTWARE BOX LTD|530359|3277.13|Mcga-X-K Renewal Tq-09960 1/4/|YO61 1ET
Department for Transport|MCA|18/04/2012|Treasury Solicitors - Defence|Human Resources|THE TREASURY SOLICITOR|530434|567||SW1H 9JS
Department for Transport|MCA|18/04/2012|Uk Hotel Accommodation|Human Resources||262017|500|Msar (I) 38/5 04-14/03/12|
Department for Transport|MCA|18/04/2012|Vat On Rents|Asset Management|ARQIVA|530454|589.2|Ballantrae|SO21 2QA
Department for Transport|MCA|18/04/2012|Vat On Rents|Asset Management|ARQIVA|530454|534.8|Banff|SO21 2QA
Department for Transport|MCA|18/04/2012|Vat On Rents|Asset Management|ARQIVA|530454|1195.8|Black Mountain|SO21 2QA
Department for Transport|MCA|18/04/2012|Vat On Rents|Asset Management|ARQIVA|530454|942|Craigkelly|SO21 2QA
Department for Transport|MCA|18/04/2012|Vat On Rents|Asset Management|ARQIVA|530454|2608.8|Law Hill|SO21 2QA
Department for Transport|MCA|18/04/2012|Vat On Rents|Asset Management|ARQIVA|530454|896.6|Peterhead|SO21 2QA
Department for Transport|MCA|18/04/2012|Vat On Rents|Asset Management|ARQIVA|530454|589.2|Rosneath|SO21 2QA
Department for Transport|MCA|19/04/2012|Electricity|Future Programmes & Support|THE HIGHLAND COUNCIL|530612|1098.3|Locinver Hbr - Electricity|1V3 5NX
Department for Transport|MCA|20/04/2012|Agency Staff|Shared Services|BADENOCH & CLARK|530619|573.22|W/E 13/04/12|W1T 5AE
Department for Transport|MCA|20/04/2012|Agency Staff|Finance|VENN GROUP Ltd|530617|1080|W/E 15/04/12|WC2R 0AA
Department for Transport|MCA|20/04/2012|Agency Staff|Shared Services|VENN GROUP Ltd|530618|683.18|W/E 15/04/12|WC2R 0AA
Department for Transport|MCA|20/04/2012|Contract Cleaning|HM Coastguard|INTER CITY CLEANING SERVICES LTD|530657|1872.99|Mar 12 Cleaning Services|SK8 2AA
Department for Transport|MCA|20/04/2012|Contract Cleaning|HM Coastguard|KWIK KWALITY CLEANING|530636|885|One Month Cleaning Swansea|SA5 5PP
Department for Transport|MCA|20/04/2012|Est Serv - Consult Lmpsum/Work|Asset Management|JAMES BARR LTD|530606|1347.06|Aberdeen Sublease Rent Review|G2 2LN
Department for Transport|MCA|20/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530647|609.38|Own Fleet Fuel Feb 12|SN5 6PS
Department for Transport|MCA|20/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530648|777.37|Own Fleet Fuel Feb 12|SN5 6PS
Department for Transport|MCA|20/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530651|732.57|Own Fleet Fuel April 2012|SN5 6PS
Department for Transport|MCA|20/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530730|686.59|Own Fleet Fuel April 2012|SN5 6PS
Department for Transport|MCA|20/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530734|1294.88|Own Fleet Fuel April 12|SN5 6PS
Department for Transport|MCA|20/04/2012|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|530738|789.59|Own Fleet Fuel April 2012|SN5 6PS
Department for Transport|MCA|20/04/2012|Gas|Business Delivery (Survey & Inspection)|PORT OF TYNE AUTHORITY|530538|509|Gas Supply Jan 12|NE34 9PT
Department for Transport|MCA|20/04/2012|M&E Contracts|Asset Management|CARILLION PLANNED MAINTENANCE|530616|5045.89|Planned Service Works - March|G72 0FT
Department for Transport|MCA|20/04/2012|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|530638|597562.08|Arqiva Q4 2011/12|SO21 2QA
Department for Transport|MCA|20/04/2012|Oil|HM Coastguard|PACE FUELCARE LTD|530531|834.72|Kp60 Ndx 6000 Gas Oil|TW20 9AB
Department for Transport|MCA|20/04/2012|Other Consultancies|Office Of Chief Executive|GS PARTNERSHIP Ltd|530735|11760|Final Invoice|TN22 3HW
Department for Transport|MCA|20/04/2012|Plan/Install Of Cg Telecoms|Information & Comms Technology|BAE SYSTEMS SURFACE SHIPS LTD|530639|505894.51|Bae Q4 2011/12|PO1 3LS
Department for Transport|MCA|20/04/2012|Planned Maintenance Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|530608|4112.4|Planned Maintenance Portland|G72 0FT
Department for Transport|MCA|20/04/2012|Planned Maintenance Under #5k|Future Programmes & Support|PARSONS BRINCKERHOFF Ltd|530624|-18237.6|Invoice Paid Twice|NE4 7YQ
Department for Transport|MCA|20/04/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|PORT OF LONDON AUTHORITY|530589|1938.05|Holland Haven Rs Business Rate|DA12 2BG
Department for Transport|MCA|20/04/2012|Rates/Cilor (In Lieu Of Rates|Asset Management|PORT OF LONDON AUTHORITY|530590|1614.38|Business Rates Margate Invicta|DA12 2BG
Department for Transport|MCA|20/04/2012|Reactive/Emerg Maint Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|530607|884.28|Reactive Works Daedalus|G72 0FT
Department for Transport|MCA|20/04/2012|Reactive/Emerg Maint Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|530607|765.07|Reactive Works Portland|G72 0FT
Department for Transport|MCA|20/04/2012|Reactive/Emerg Maint Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|530608|2809.22|Reactive Maintenance Portland|G72 0FT
Department for Transport|MCA|20/04/2012|Rent|Asset Management|ABERDARON REGATTA COMMITTEE|530570|1300|Rent In Advance Aberdaron Aux|LL53 8BL
Department for Transport|MCA|20/04/2012|Rent|Asset Management|DTZ DTL (DEFRA)|530592|884.4|Depreciation Charges Beverley|B2 2BT
Department for Transport|MCA|20/04/2012|Rent|Asset Management|G WYN JONES & H WYN JONES|530588|542|Insurance Clwyd Sb & Bangor Au|LL57 2NX
Department for Transport|MCA|20/04/2012|Rent|Asset Management|G WYN JONES & H WYN JONES|530562|1293.75|Rent In Advance Clwyd Sb & Ban|LL57 2NX
Department for Transport|MCA|20/04/2012|Rent|Asset Management|GREAT YARMOUTH BOROUGH COUNCIL|530554|1113.75|Rent In Advance Martham Aux|NR30 2QE
Department for Transport|MCA|20/04/2012|Rent|Asset Management|J S SPURRELL|530558|1390.42|Service Charge Tamar Aux|PL11 2EH
Department for Transport|MCA|20/04/2012|Rent|Asset Management|MR C PECKHAM|530609|1165.97|Rent Advance 10/6/12 - 9/6/13|DG5 4PZ
Department for Transport|MCA|20/04/2012|Rent|Asset Management|MR FRANK CONNOR|530556|700|Rent In Advance West Bay|DT3 4JB
Department for Transport|MCA|20/04/2012|Rent|Asset Management|TORRIDGE DISTRICT COUNCIL|530561|1500|Rent In Advance Westward Ho!|EX39 2HT
Department for Transport|MCA|20/04/2012|Royal Mail|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|530378|1167.77|Mail Charges S/P To 12/04/12|PE4 5PG
Department for Transport|MCA|20/04/2012|Royal Mail|Business Delivery (Survey & Inspection)|TMS CREDIFON|530578|1000|Postage|RM1 2AR
Department for Transport|MCA|20/04/2012|Service Charges|Asset Management|DTZ DTL (DEFRA)|530593|2427.97|Core Fm Charges Beverley Mo|B2 2BT
Department for Transport|MCA|20/04/2012|Service Charges|Asset Management|DTZ DTL (DEFRA)|530594|9437.96|Excess Service Charge|B2 2BT
Department for Transport|MCA|20/04/2012|Telecoms Pws|Information & Comms Technology|BRITISH TELECOMMUNICATIONS PLC|530773|2734.18|Bt Broadband April 2012|DH98 1BT
Department for Transport|MCA|20/04/2012|Uk Contract Car Hire|Business Delivery (Survey & Inspection)|STAR RENT -A-CAR|530565|657.17|Sv10 Dzy|ZE1 0LX
Department for Transport|MCA|20/04/2012|Uk Hotel Accommodation|Human Resources||262048|600|Msar(I) 47m1p2 11/03|
Department for Transport|MCA|23/04/2012|Agency Memberships Subs.|Office Of Chief Executive|THE CHAMBER OF SHIPPING LTD|530888|3250|Marit Skill Sub 1/4/12-31/3/12|EC1M 6EZ
Department for Transport|MCA|23/04/2012|Agency Staff|Shared Services|SHERIDAN MAINE LTD|530918|888.29|W/E 13/04/12|SO18 2RZ
Department for Transport|MCA|23/04/2012|Contract Cleaning|Asset Management|COMPLETE CLEANING SERVICES (SCOTLAND)|530646|1175.74|Monthly Daily Site Cleaning|G78 1QB
Department for Transport|MCA|23/04/2012|Contract Cleaning|Asset Management|MINSTER CLEANING SERVICES|530752|507.14|Cleaning Chg Feb 2012|DD1 5LX
Department for Transport|MCA|23/04/2012|Contract Cleaning|Asset Management|NOONAN SERVICES GROUP (NI) LTD|530635|724.17|Janitorial Services|BT28 2SN
Department for Transport|MCA|23/04/2012|Dispersant Storage & Maint|HM Coastguard|WILLBOX|530623|809.4|Dispersant- Soton Mar 2012|SO15 0LF
Department for Transport|MCA|23/04/2012|Electricity|Future Programmes & Support|BRITISH GAS BUSINESS|530898|18257.03|Eastern Electricity|OX4 2JY
Department for Transport|MCA|23/04/2012|Electricity|Human Resources|BRITISH GAS BUSINESS|530923|2872.15|Mca T/C Electricity Mar 12|OX4 2JY
